configuration,mesh_set,arm_part,link,env_part,env_role,tier,aabb_gap_mm,mesh_gap_mm,effective_gap_mm,classification,counts_as_real,q_deg
PARTIAL,STOWED,B51_REF_link2_LINKLOCAL,link2,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,267.1134,,267.1134,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link2_LINKLOCAL,link2,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,267.1134,,267.1134,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,105.3075,,105.3075,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Aft_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,129.156,,129.156,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,130.3075,,130.3075,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,221.5404,,221.5404,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,232.4655,,232.4655,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,293.7452,,293.7452,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,75.1575,,75.1575,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,75.2723,,75.2723,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Fwd_Saddle,SADDLE_PLACEHOLDER,MESH,-24.1125,0.0393,0.0393,TOO_CLOSE_TO_CALL,True,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,389.246,,389.246,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,395.2489,,395.2489,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,283.9895,,283.9895,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,292.1631,,292.1631,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,399.1452,,399.1452,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,406.4335,,406.4335,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,292.6679,,292.6679,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,302.5323,,302.5323,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,238.7938,,238.7938,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,250.7862,,250.7862,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,243.3075,,243.3075,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,293.5547,,293.5547,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,301.4691,,301.4691,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,264.9667,,264.9667,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,275.8235,,275.8235,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,252.0749,,252.0749,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,263.4634,,263.4634,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,247.964,,247.964,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,265.4051,,265.4051,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,120.4064,,120.4064,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,170.3075,,170.3075,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,171.9176,,171.9176,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,92.1575,,92.1575,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,75.1575,,75.1575,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,292.4575,,292.4575,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Mid_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,29.156,,29.156,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,99.4684,,99.4684,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,313.3042,,313.3042,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Release_Clearance_Envelope,REFERENCE_ONLY,AABB_CLEAR,59.156,,59.156,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,225.282,,225.282,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,235.5021,,235.5021,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,214.6653,,214.6653,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,224.472,,224.472,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,110.3075,,110.3075,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,270.4027,,270.4027,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,285.1848,,285.1848,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,237.5948,,237.5948,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,254.2912,,254.2912,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,197.768,,197.768,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link3_LINKLOCAL,link3,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,209.3357,,209.3357,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,101.853,,101.853,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Aft_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,63.9988,,63.9988,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,127.39,,127.39,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,217.853,,217.853,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,217.9356,,217.9356,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,252.673,,252.673,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,71.703,,71.703,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,71.703,,71.703,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Fwd_Saddle,SADDLE_PLACEHOLDER,MESH,-26.3159,0.3185,0.3185,TOO_CLOSE_TO_CALL,True,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,343.1678,,343.1678,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,349.7558,,349.7558,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,270.1196,,270.1196,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,278.4414,,278.4414,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,352.9987,,352.9987,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,360.996,,360.996,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Rod_2_Left,BUS_STRUCTURE,AABB_CLEAR,277.5041,,277.5041,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,HDRM_Rod_2_Right,BUS_STRUCTURE,AABB_CLEAR,287.6083,,287.6083,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hard_Stop_Left,BUS_STRUCTURE,AABB_CLEAR,189.3835,,189.3835,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hard_Stop_Right,BUS_STRUCTURE,AABB_CLEAR,203.9022,,203.9022,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Harness_Passage,ARM_MOUNT_INTERFACE,AABB_CLEAR,239.853,,239.853,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Harness_Service_Loop_Left,BUS_STRUCTURE,AABB_CLEAR,246.0146,,246.0146,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Harness_Service_Loop_Right,BUS_STRUCTURE,AABB_CLEAR,255.1239,,255.1239,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Ear_1_Left,BUS_STRUCTURE,AABB_CLEAR,218.9011,,218.9011,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Ear_1_Right,BUS_STRUCTURE,AABB_CLEAR,231.5765,,231.5765,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Ear_2_Left,BUS_STRUCTURE,AABB_CLEAR,208.8007,,208.8007,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Ear_2_Right,BUS_STRUCTURE,AABB_CLEAR,222.0535,,222.0535,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Pin_Left,BUS_STRUCTURE,AABB_CLEAR,206.0415,,206.0415,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Hinge_Pin_Right,BUS_STRUCTURE,AABB_CLEAR,226.2781,,226.2781,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Launch_Lock_Interface_Reference,REFERENCE_ONLY,AABB_CLEAR,55.7474,,55.7474,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Load_Bridge_Left,ARM_MOUNT_INTERFACE,AABB_CLEAR,166.853,,166.853,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Load_Bridge_Right,ARM_MOUNT_INTERFACE,AABB_CLEAR,168.3518,,168.3518,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Load_Spreading_Frame,ARM_MOUNT_INTERFACE,AABB_CLEAR,88.703,,88.703,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Longerons_4X,BUS_STRUCTURE,AABB_CLEAR,71.703,,71.703,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Maintenance_Access_Cover,BUS_STRUCTURE,AABB_CLEAR,289.003,,289.003,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Mid_Saddle,SADDLE_PLACEHOLDER,MESH,-33.067,31.9077,31.9077,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Mid_Transverse_Frame_,BUS_STRUCTURE,AABB_CLEAR,71.703,,71.703,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Rear_End_Frame,BUS_STRUCTURE,AABB_CLEAR,249.523,,249.523,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Release_Clearance_Envelope,REFERENCE_ONLY,MESH,-6.0012,0.9882,0.9882,EXCLUDED_REFERENCE_ONLY_BODY,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Root_Base_Left,BUS_STRUCTURE,AABB_CLEAR,177.6823,,177.6823,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Root_Base_Right,BUS_STRUCTURE,AABB_CLEAR,190.0947,,190.0947,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Root_Node_Spine_Left,BUS_STRUCTURE,AABB_CLEAR,159.9321,,159.9321,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Root_Node_Spine_Right,BUS_STRUCTURE,AABB_CLEAR,172.4728,,172.4728,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Spacecraft_Flange,ARM_MOUNT_INTERFACE,AABB_CLEAR,106.853,,106.853,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Torsion_Spring_1_Left,BUS_STRUCTURE,AABB_CLEAR,222.5883,,222.5883,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Torsion_Spring_1_Right,BUS_STRUCTURE,AABB_CLEAR,239.932,,239.932,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Torsion_Spring_2_Left,BUS_STRUCTURE,AABB_CLEAR,197.164,,197.164,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,Torsion_Spring_2_Right,BUS_STRUCTURE,AABB_CLEAR,216.5536,,216.5536,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,WING_L_DEPLOYED,SOLAR_WING,AABB_CLEAR,179.2223,,179.2223,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link4_LINKLOCAL,link4,WING_R_DEPLOYED,SOLAR_WING,AABB_CLEAR,191.5349,,191.5349,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Adapter_Plate,ARM_MOUNT_INTERFACE,AABB_CLEAR,133.8224,,133.8224,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Aft_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,47.948,,47.948,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Central_Boss,ARM_MOUNT_INTERFACE,AABB_CLEAR,161.5509,,161.5509,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Deck_Front_Bay,BUS_STRUCTURE,AABB_CLEAR,235.8023,,235.8023,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Deck_Mid_Bay,BUS_STRUCTURE,AABB_CLEAR,235.8023,,235.8023,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Deck_Rear_Bay,BUS_STRUCTURE,AABB_CLEAR,261.027,,261.027,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Front_End_Frame,BUS_STRUCTURE,AABB_CLEAR,101.9927,,101.9927,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Front_Transverse_Frame,BUS_STRUCTURE,AABB_CLEAR,89.6523,,89.6523,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,Fwd_Saddle,SADDLE_PLACEHOLDER,AABB_CLEAR,33.631,,33.631,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Base_1_Left,BUS_STRUCTURE,AABB_CLEAR,348.2745,,348.2745,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Base_1_Right,BUS_STRUCTURE,AABB_CLEAR,363.0721,,363.0721,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Base_2_Left,BUS_STRUCTURE,AABB_CLEAR,287.9228,,287.9228,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Base_2_Right,BUS_STRUCTURE,AABB_CLEAR,305.6562,,305.6562,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Rod_1_Left,BUS_STRUCTURE,AABB_CLEAR,358.2777,,358.2777,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
PARTIAL,STOWED,B51_REF_link5_LINKLOCAL,link5,HDRM_Rod_1_Right,BUS_STRUCTURE,AABB_CLEAR,374.7036,,374.7036,CLEAR,False,"[145.572, -168.0, -57.0, -41.143, -20.954, -3.0]"
