sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
167,1.67,-0.00046250327544206153,-0.0016039623864798453,-0.00018575515984368547,0.9997142502845038,0.023193099078640873,-0.005138295266178387,-0.0026638046059419304,2.659634397652713,-0.5815673181488006,-0.31883658646446655,2.7394972663747046,-0.0007830764668318028,-0.002659697373654168,-0.00011172965843961648,0.07782828671359887,-0.017707794025841606,-0.007846671121436262,3.58967534377608e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
168,1.68,-0.0004705020442962607,-0.0016305660845062247,-0.00018818642808547982,0.9997045341219515,0.023584127831794515,-0.005227437691632786,-0.0027031954434538407,2.7045110273160833,-0.5915482548495165,-0.3238182077646233,2.785684877098934,-0.0007917152194672707,-0.0026861013423409665,-0.00010849751725031733,0.07864320295559676,-0.0179079239694014,-0.007892069686425028,1.6747326715216305e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
169,1.69,-0.00047859080641910856,-0.0016574323128198257,-0.00019062061775069474,0.9996945516772734,0.023979232275043696,-0.005317588075600444,-0.002742813032869767,2.74985673424208,-0.6016388890098812,-0.32883891461486886,2.832354136785905,-0.0008003980460092178,-0.0027125599886862204,-0.00010513957585813828,0.07946120660393291,-0.018109147062239,-0.007936643374116576,2.649715580697551e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
170,1.7,-0.00048677007131745664,-0.0016845616436783107,-0.0001930571800419208,0.9996842974218028,0.024378427560248075,-0.005408752053258251,-0.0027826532649139206,2.795673304690539,-0.6118397723196226,-0.3338985198905241,2.8795068534280466,-0.000809124970181493,-0.002739071800325831,-0.00010165415829036489,0.08028228330682213,-0.01831146292097819,-0.007980373944728622,2.5904265096059043e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
171,1.71,-0.0004950403496322427,-0.0017119546370916584,-0.00019549555831205965,0.99967376574971,0.024781728759913402,-0.00550093526282469,-0.0028227119403752814,2.8419625168174574,-0.6221514564815217,-0.3389968305218552,2.927144826425634,-0.0008178960161991909,-0.002765635252689349,-9.803958939050399e-05,0.08110641874540382,-0.0185148710911292,-0.008023243077375352,1.9156965739039107e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
172,1.72,-0.0005034021531469554,-0.001739611840788159,-0.00019793518809337862,0.999662950977494,0.025189150867166735,-0.005594143345314253,-0.0028629847697204417,2.888726140688044,-0.6325744932107633,-0.34413364748888753,2.975269846612239,-0.0008267112087224085,-0.0027922488088318416,-9.429419510964621e-05,0.08193359863104217,-0.018719371044452825,-0.008065232370770533,3.262728059535719e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
173,1.73,-0.0005118559947955548,-0.001767533790179957,-0.00020037549712809306,0.9996518473434782,0.025600708795715202,-0.00568838194428033,-0.0029034673727095666,2.935965938288075,-0.6431094342338934,-0.34930876581659887,3.0238836962679976,-0.0008355705728098746,-0.002818910919267596,-9.041630280061807e-05,0.08276380870261768,-0.018924962176315438,-0.008106323343947931,3.476436403719933e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
174,1.74,-0.0005204023886698457,-0.0017957210083281547,-0.00020281590540047791,0.9996404490073079,0.02601641737978813,-0.00578365670554652,-0.002944155278015562,2.983683663533564,-0.6537568312869741,-0.354521974570503,3.0729881491373536,-0.0008444741338724814,-0.0028456200218058073,-8.64042415148376e-05,0.08359703472381212,-0.019131643803035794,-0.008146497436999252,3.116718252728363e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
175,1.75,-0.0005290418500263008,-0.0018241740059074937,-0.00020525582517051053,0.9996287500494506,0.026436291374062604,-0.00587997327692636,-0.002985043922846493,3.0318810622787353,-0.6645172361132176,-0.35977305685261535,3.122584970442063,-0.0008534219176266903,-0.0028723745413882897,-8.225634230193626e-05,0.08443326248038388,-0.01933941515922378,-0.008185736011830176,3.2146000200092777e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
176,1.76,-0.0005377748952923344,-0.0018528932811706293,-0.0002076946610090469,0.9996167444706997,0.026860345453572312,-0.0059773373079314305,-0.003026128652571352,3.080559872322299,-0.6753912004598813,-0.3650617897978096,3.1726759168937915,-0.0008624139500478506,-0.0028991728899293535,-7.797093851204488e-05,0.08527247777743763,-0.019548275395111298,-0.008224020352934146,1.428557224076996e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
177,1.77,-0.0005466020420720199,-0.0018818793199120104,-0.00021013180983453262,0.9996044261916796,0.027288594213599696,-0.006075754449467808,-0.0030674047203492114,3.1297218234120208,-0.6863792760747701,-0.370387944570564,3.2232627367056015,-0.0008714502573234145,-0.0029260134661578726,-7.354636610080693e-05,0.0861146664366866,-0.01975822357387629,-0.008261331668184928,4.253348752288024e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
178,1.78,-0.0005555238091512537,-0.0019111325954313837,-0.0002125666609512511,0.9995917890523548,0.027721052169551376,-0.006175230353520845,-0.003108867286761859,3.1793686372475984,-0.6974820147018468,-0.37575128636209604,3.274347169600357,-0.0008805308658060676,-0.0029528946554616808,-6.898096393704548e-05,0.08695981429370846,-0.019969258668959395,-0.008297651089647506,1.9676402602783585e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
179,1.79,-0.0005645407165023593,-0.0019406535684969354,-0.0002149985960891106,0.9995788268115419,0.028157733756816704,-0.006275770672828238,-0.0031505114194499647,3.2295020274818107,-0.7086999680763846,-0.3811515743878896,3.325930946818733,-0.0008896558019667759,-0.0029798148297343523,-6.427307411309034e-05,0.08780790719519589,-0.02018137956137465,-0.008332959674408212,4.5113364474213e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
180,1.8,-0.0005736532852881318,-0.0019704426873080865,-0.0002174269894449719,0.9995655331464235,0.02859865333060952,-0.00637738106054137,-0.0031923320927528622,3.2801236997199688,-0.7200336879195988,-0.3865885618856175,3.378015791126153,-0.0008988250923477458,-0.0030067723472244753,-5.9421042257752804e-05,0.08865893099620119,-0.020394585037013704,-0.008367238405423631,2.1667774313907314e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
181,1.81,-0.0005828620378653202,-0.0020005003874579543,-0.0002198512077255188,0.9995519016520673,0.029043825165792996,-0.006480067169874885,-0.003234324187352005,3.331235351517637,-0.7314837259323238,-0.39206199611344944,3.430603416814254,-0.0009080387635153314,-0.003033765552387479,-5.442321785190574e-05,0.08951287155737626,-0.020608873783944593,-0.00840046819238955,2.2141096722315424e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
182,1.82,-0.0005921674977875445,-0.0020308270918954997,-0.0002222706101916731,0.9995379258409458,0.02949326345668751,-0.0065838346537444685,-0.0032764824899181614,3.38283867237665,-0.7430506337885501,-0.3975716183487623,3.483695529708067,-0.0009172968420128623,-0.0030607927757401567,-4.927795454666121e-05,0.09036971474220838,-0.02082424438970528,-0.008432629872628989,2.7228804545015068e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
183,1.83,-0.0006015701898076458,-0.0020614232108873707,-0.00022468454870455605,0.9995235991424615,0.029946982316861565,-0.006688689164392824,-0.0033188016927624383,3.4349353437393835,-0.754734963127867,-0.4031171638872322,3.5372938271640635,-0.0009265993543134133,-0.0030878523337179056,-4.39836104841362e-05,0.09122944641425136,-0.02104069533859209,-0.008463704212000819,2.2590205012847485e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
184,1.84,-0.0006110706398794676,-0.002092289141979463,-0.00022709236777299828,0.9995089149024745,0.03040499577890566,-0.0067946363530037865,-0.0033612763934911757,3.487527038981315,-0.7665372655477157,-0.408698362042334,3.5913999980699036,-0.0009359463267725271,-0.0031149425285348143,-3.853854862073612e-05,0.09209205243435346,-0.02125822500894406,-0.008493671905828261,1.8553483923371337e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
185,1.85,-0.000620669375159066,-0.0021234252699582064,-0.00022949340460259974,0.9994938663828333,0.03086731779418906,-0.00690168186930457,-0.003403901094664798,3.5406154234018437,-0.7784580925947371,-0.4143149361452194,3.64601572284509,-0.0009453377855808853,-0.0031420616480466704,-3.2941137053005916e-05,0.09295751865788296,-0.02147683167042287,-0.008522513579848222,4.366374391477625e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
186,1.86,-0.0006303669240053459,-0.002154831966811594,-0.00023188698914634203,0.9994784467609107,0.031333962232599474,-0.007009831361156116,-0.003446670203460692,3.5942021542133684,-0.7904979957556759,-0.41996660354499543,3.7011426734323485,-0.0009547737567169341,-0.0031692079656170176,-2.71897493459424e-05,0.09382583093194954,-0.02169651348128951,-0.008550209791181214,1.0596932354887103e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
187,1.87,-0.000640163815980121,-0.002186509591689977,-0.00023427244415675477,0.999462649129141,0.031804942882265534,-0.007119090474131498,-0.0034895780313401632,3.64828888052864,-0.8026575264476102,-0.4256530756093964,3.7567825132967676,-0.000964254265899482,-0.00319637973998627,-2.1282764863814652e-05,0.09469697509262544,-0.021917268485677346,-0.008576741029322538,3.595254292964123e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
188,1.8800000000000001,-0.0006500605818475975,-0.0022184584908666273,-0.0002366490852396377,0.9994464664945621,0.032280273449262015,-0.007229464851082376,-0.00353261879371956,3.7028772433463537,-0.8149372360075442,-0.43137405772583887,3.8129368974194637,-0.0009737793385402604,-0.0032235752151440387,-1.5218569103403948e-05,0.09557093696216379,-0.022139094610862844,-0.00860208771715479,1.9918950982244187e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
189,1.8900000000000001,-0.0006600577535732755,-0.002250678997698092,-0.00023901622090934097,0.9994298917783637,0.0327599675572979,-0.007340960131693472,-0.0035757866096456266,3.757968875535,-0.8273376756815567,-0.437129249302875,3.8696074722830875,-0.000983348999696459,-0.003250792620204765,-8.995554029676562e-06,0.09644770234621583,-0.02236198966453347,-0.008626230211982146,3.030883246317154e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
190,1.9000000000000001,-0.0006701558643222705,-0.002283171432584355,-0.00024137315264560484,0.999412917815435,0.03324403874738703,-0.00745358195202501,-0.003619075501475144,3.8135654018149645,-0.8398593966130323,-0.44291834377202766,3.9267958758676396,-0.0009929632740232515,-0.0032780301692866835,-2.612118413832418e-06,0.09732725703104826,-0.022585951332053954,-0.008649148806586281,3.59786899993456e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
191,1.9100000000000001,-0.0006803554484570474,-0.002315936102928815,-0.00024371917495196127,0.9993955373539197,0.033732500477501405,-0.007567335944043129,-0.003662479394558947,3.8696684387388656,-0.8525029498307417,-0.44874102859001785,3.9845037376363366,-0.0010026221857262875,-0.003305286061394279,3.933331826269993e-06,0.09820958678075985,-0.022810977173730897,-0.008670823730304755,1.6171703162343246e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
192,1.92,-0.0006906570415345704,-0.0023489733030980986,-0.00024605357541569896,0.9993777430547749,0.03422536612220715,-0.007682227735138218,-0.0037059921169303647,3.9262795946701368,-0.8652688862358766,-0.4545969852413766,4.042732678522065,-0.001012325758514206,-0.0033325584803042675,1.0642383283394097e-05,0.09909467733449853,-0.023037064622076244,-0.008691235150131841,2.0038977648183593e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
193,1.93,-0.0007010611803028631,-0.002382283314381731,-0.000248375634769394,0.9993595274913333,0.03472264897228302,-0.0077982629476311665,-0.0037496073989981807,3.9834004697598444,-0.8781577565886798,-0.46048588924143663,4.101484310911003,-0.001022074015551112,-0.003359845594455238,1.7516614715892575e-05,0.09998251440367921,-0.023264210979070252,-0.00871036317184198,5.906663384043947e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
194,1.94,-0.0007115684026969766,-0.0024158664049516595,-0.0002506846269540074,0.9993408831488697,0.03522436223432132,-0.007915447198267455,-0.003793318873244143,4.041032655921725,-0.891170111494526,-0.4664074101397108,4.160760238629109,-0.001031866979409085,-0.003387145556841006,2.455759670043117e-05,0.1008730836692035,-0.0234924134134239,-0.008728187841136272,2.6054260260326998e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
195,1.95,-0.0007221792478343645,-0.0024497228298216676,-0.00025297981918355234,0.9993218024241738,0.0357305190303114,-0.008033786097699131,-0.003837120073925139,4.099177736805468,-0.9043065013893304,-0.4723612115236493,4.2205620569196585,-0.0010417046720206785,-0.0034144565049077837,3.176689128248477e-05,0.1017663707786804,-0.02372166895784188,-0.008744689144812514,6.232040865652951e-18,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
196,1.96,-0.0007328942560096633,-0.0024838528308066847,-0.00025526047201133246,0.9993022776251252,0.036241132397205514,-0.00815328524995457,-0.0038810044367800626,4.157837287768203,-0.917567476524294,-0.47834695102276653,4.280891352425801,-0.0010515871146314377,-0.0034417765604552526,3.914605162467768e-05,0.10266236134365013,-0.023951974506285795,-0.008759847011958345,5.591793069478953e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
197,1.97,-0.0007437139686892616,-0.0025182566364831114,-0.00025752583939773804,0.999282300970275,0.03675621528647269,-0.008273950251901377,-0.003924965298741151,4.217012875844862,-0.9309535869507773,-0.48436428031314244,4.34174970316812,-0.0010615143277524393,-0.0034691038295416293,4.669662165293889e-05,0.10356104093681061,-0.024183326811238897,-0.008773641315168775,2.4941363444189546e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
198,1.98,-0.000754638928505152,-0.0025529344621492214,-0.00025977516877796915,0.9992618645884302,0.037275780563644396,-0.008395786692700141,-0.003968995897654741,4.276706059717852,-0.944465382504792,-0.4904128451228396,4.403138678523816,-0.0010714863311128465,-0.0034964364023928117,5.442013570060414e-05,0.10446239508924707,-0.024415722480971725,-0.008786051871787253,2.9382478980132376e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
199,1.99,-0.000765669679247185,-0.002587886509782174,-0.0002620077011332868,0.9992409605182454,0.037799841007813896,-0.008518800153226496,-0.004013089372002764,4.336918389681633,-0.9581034127888457,-0.49649228523710437,4.465059839199708,-0.0010815031436125057,-0.0035237723533156806,6.231811815042064e-05,0.10536640928766593,-0.024649157976810415,-0.00879705844517168,2.990590446516589e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
200,2.0,-0.000776806765855865,-0.0026231129679981425,-0.0002642226710641242,0.9992195807078189,0.038328409311132745,-0.008642996205495829,-0.004057238760627332,4.397651407607219,-0.9718682271546533,-0.502602234503778,4.527514737203699,-0.0010915647832745621,-0.0035511097406156545,7.039208307456322e-05,0.10627306897163265,-0.02488362961040658,-0.008806640745984574,2.8326532507020577e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
201,2.0100000000000002,-0.0007880507344142188,-0.0026586140120118036,-0.00026641930686365547,0.9991977170142928,0.03886149807829308,-0.008768380412074624,-0.004101437002463656,4.458906646905305,-0.9857603746854019,-0.508742320839468,4.590504915820134,-0.0011016712671981324,-0.003578446606518604,7.864353387265007e-05,0.10718235953081547,-0.02511913354101087,-0.008814778433508539,2.4023336705789025e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
202,2.02,-0.000799402132139061,-0.0026943898035958463,-0.0002685968305929145,0.9991753612034603,0.03939911982599225,-0.008894958325479641,-0.004145676936278198,4.5206856324875995,-0.9997804041771504,-0.5149121662360694,4.654031909576651,-0.0011118226115110035,-0.003605780977097149,8.707396290786375e-05,0.10809426630223322,-0.025355665772749055,-0.008821451116986623,4.6219578033949635e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
203,2.0300000000000002,-0.0008108615073716654,-0.00273044049104056,-0.0002707544581574572,0.9991525049493759,0.03994128698237991,-0.009022735487564977,-0.004189951300412139,4.5829898807263945,-1.0139288641198998,-0.521111386767665,4.718097244216513,-0.0011220188313223998,-0.0036331108622015087,9.568485114117524e-05,0.10900877456751047,-0.025593222151902448,-0.008826638356988393,3.4971192753400734e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
204,2.04,-0.0008224294095678286,-0.0027667662091134925,-0.00027289139938555413,0.9991291398339749,0.040488011886487665,-0.009151717428897043,-0.0042342527325302535,4.645820899412376,-1.0282063026779111,-0.5273395925978004,4.782702436660533,-0.0011322599406757854,-0.0036604342553949103,0.00010447766776372291,0.10992586955013857,-0.02583179836419202,-0.008830319666801463,3.821132087540785e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
205,2.05,-0.0008341063892873447,-0.002803367079019238,-0.0002750068581079061,0.9991052573466935,0.041039306787641276,-0.009281909668117526,-0.004278573769375319,4.709180187710695,-1.0426132676695918,-0.5335963879871166,4.847848994979344,-0.001142545952501741,-0.003687749133893706,0.00011345386982745534,0.11084553641274329,-0.026071389932067535,-0.008832474513849175,1.0855024354022708e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
206,2.06,-0.0008458929981828732,-0.0028402432083593516,-0.00027710003223886654,0.9990808488841006,0.04159518384485571,-0.00941331771129435,-0.0043229068465281415,4.773069236115293,-1.0571503065466825,-0.5398813713013643,4.9135384183500035,-0.0011528768785709004,-0.0037150534585122363,0.00012261490187400584,0.1117677602543615,-0.02631199221200177,-0.008833082321134517,5.552343185058477e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
