lane_id,sample_index,t_s,base_x_m,base_y_m,base_z_m,quat_w,quat_x,quat_y,quat_z,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,base_dev_deg,energy_J,joint_work_J,momentum_dP_norm,momentum_dL_norm,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad
ODR01_DYNAMICS_T_SM,360,3.600000000000e+00,1.9917469718896571e-02,1.7229628605230183e-03,-4.8941611263405285e-03,9.7088494699288530e-01,1.2473545433712724e-01,-7.4952001770810309e-02,1.9027791139404890e-01,7.7107251021509393e-02,4.7998389445028128e-02,5.6284175392261368e-02,2.7719525856799802e+01,1.1998964001956835e-02,1.1998964002068433e-02,1.4507662234651405e-17,2.9895683046506926e-17,-1.4798163484125870e+00,-2.0337993988985987e+00,-1.0675733764991067e+00,-7.0662983135308943e-02,-4.9327193316717932e-01,1.0654854073668698e-06
ODR01_DYNAMICS_T_SM,361,3.610000000000e+00,1.9979324478567807e-02,1.7198041650874005e-03,-4.9137478860978119e-03,9.7080199737282935e-01,1.2504034581861748e-01,-7.4682522366162102e-02,1.9060670152833947e-01,7.5805364590617333e-02,4.7365701369432571e-02,5.5131715733063462e-02,2.7759178593801995e+01,1.1599324749082769e-02,1.1599324749526562e-02,5.7613079316279476e-17,3.4356722883908882e-17,-1.4824748156992973e+00,-2.0355700302478716e+00,-1.0669779986213928e+00,-6.8598178250163011e-02,-4.9415810401604726e-01,1.0343514334449067e-06
ODR01_DYNAMICS_T_SM,362,3.620000000000e+00,2.0040166125258607e-02,1.7166216920506570e-03,-4.9330428092011535e-03,9.7072044846927374e-01,1.2533992289497936e-01,-7.4416637346805800e-02,1.9092898873216374e-01,7.4505235576718051e-02,4.6724460845458109e-02,5.3990697223510152e-02,2.7798107683866004e+01,1.1206974167797968e-02,1.1206974166928478e-02,6.8242409829326120e-17,2.8025315438821013e-17,-1.4850886491974638e+00,-2.0373109339470710e+00,-1.0663926167178364e+00,-6.6568039981035998e-02,-4.9502939668210677e-01,1.0037401769607322e-06
ODR01_DYNAMICS_T_SM,363,3.630000000000e+00,2.0099994201308799e-02,1.7134190196845700e-03,-4.9520442235141864e-03,9.7064029894845327e-01,1.2563419962619293e-01,-7.4154393493410714e-02,1.9124482703374651e-01,7.3207145040217372e-02,4.6075078272173164e-02,5.2861141196893002e-02,2.7836316743362762e+01,1.0821960291751245e-02,1.0821960292674336e-02,1.5853097243308801e-17,2.1753321720303318e-17,-1.4876579027651831e+00,-2.0390221458675550e+00,-1.0658172187266313e+00,-6.4572526496884608e-02,-4.9588582911836226e-01,9.7365100716873779e-07
ODR01_DYNAMICS_T_SM,364,3.640000000000e+00,2.0158808512475951e-02,1.7101996698583449e-03,-4.9707505721490906e-03,9.7056154714527521e-01,1.2592319106638697e-01,-7.3895835330988716e-02,1.9155427083561344e-01,7.1911372905218124e-02,4.5417962607501111e-02,5.1743065055893600e-02,2.7873809471491306e+01,1.0444326056884830e-02,1.0444326055531980e-02,5.6929596736136685e-17,2.7428386473255476e-17,-1.4901826386572030e+00,-2.0407037074731438e+00,-1.0652517907054952e+00,-6.2611589445070059e-02,-4.9672742207674975e-01,9.4408319498803155e-07
ODR01_DYNAMICS_T_SM,365,3.650000000000e+00,2.0216609126278089e-02,1.7069671060122170e-03,-4.9891604131483717e-03,9.7048419106519013e-01,1.2620691325221980e-01,-7.3641005146045255e-02,1.9185737489335816e-01,7.0618198014366598e-02,4.4753521290730090e-02,5.0636482497501148e-02,2.7910589649792609e+01,1.0074109315921278e-02,1.0074109316840317e-02,5.3895645282619434e-17,3.4781097543324199e-17,-1.4926629275862062e+00,-2.0423556658609345e+00,-1.0646963168179473e+00,-6.0685173903761491e-02,-4.9755419912856463e-01,9.1503591228473983e-07
ODR01_DYNAMICS_T_SM,366,3.660000000000e+00,2.0273396373447976e-02,1.7037247305084586e-03,-5.0072724204930120e-03,9.7040822838551855e-01,1.2648538320369626e-01,-7.3389942977906783e-02,1.9215419430028827e-01,6.9327898185780043e-02,4.4082160169986846e-02,4.9541403738649195e-02,2.7946661141951001e+01,9.7113428550453379e-03,9.7113428548139136e-03,3.7698443869000023e-17,3.2453704539493942e-17,-1.4950988487841248e+00,-2.0439780738021400e+00,-1.0641507793195755e+00,-5.8793218334311170e-02,-4.9836618668490057e-01,8.8650823115393024e-07
ODR01_DYNAMICS_T_SM,367,3.670000000000e+00,2.0329170846180290e-02,1.7004758828080436e-03,-5.0250853836575869e-03,9.7033365645723191e-01,1.2675861891287779e-01,-7.3142686637661214e-02,1.9244478446833430e-01,6.8040750271954442e-02,4.3404283434541537e-02,4.8457835742408702e-02,2.7982027893406752e+01,9.3560544127658934e-03,9.3560544130733541e-03,3.2373194828733207e-17,1.6548207273525434e-17,-1.4974904900633959e+00,-2.0455709897828864e+00,-1.0636151585443174e+00,-5.6935654533679658e-02,-4.9916341401706832e-01,8.5849912320223569e-07
ODR01_DYNAMICS_T_SM,368,3.680000000000e+00,2.0383933399022513e-02,1.6972238371034240e-03,-5.0425982082918141e-03,9.7026047230629076e-01,1.2702663934314673e-01,-7.2899271705269025e-02,1.9272920111389794e-01,6.6757030220531491e-02,4.2720293551800709e-02,4.7385782444545256e-02,2.8016693931205719e+01,9.0082667009396111e-03,9.0082667005446197e-03,5.3118825475906241e-17,2.0005807071147430e-17,-1.4998379478782715e+00,-2.0471344780450491e+00,-1.0630894328907310e+00,-5.5112407586816792e-02,-4.9994591327703264e-01,8.3100745882983131e-07
ODR01_DYNAMICS_T_SM,369,3.690000000000e+00,2.0437685147965446e-02,1.6939718004773080e-03,-5.0598099160672101e-03,9.7018867263518971e-01,1.2728946442186201e-01,-7.2659731542332490e-02,1.9300750024224589e-01,6.5477013136813131e-02,4.2030591208842394e-02,4.6325244980276334e-02,2.8050663363776227e+01,8.6679974279456253e-03,8.6679974282951391e-03,3.7809908882408500e-17,1.6040330529885669e-17,-1.5021413273861126e+00,-2.0486686086270747e+00,-1.0625735788082662e+00,-5.3323395819054431e-02,-5.0071371951784382e-01,8.0403200651262487e-07
ODR01_DYNAMICS_T_SM,370,3.700000000000e+00,2.0490427470812526e-02,1.6907229108220842e-03,-5.0767196450522073e-03,9.7011825382427852e-01,1.2754711503824559e-01,-7.2424097294594716e-02,1.9327973813469593e-01,6.4200973347915385e-02,4.1335575258348939e-02,4.5276221911061371e-02,2.8083940380836800e+01,8.3352593240044077e-03,8.3352593242843349e-03,4.2934406030425976e-17,5.9063449569495061e-17,-1.5044007425086587e+00,-2.0501734574047901e+00,-1.0620675707835441e+00,-5.1568530748520081e-02,-5.0146687071406160e-01,7.7757143208468434e-07
ODR01_DYNAMICS_T_SM,371,3.710000000000e+00,2.0542162006628187e-02,1.6874802350881507e-03,-5.0933266496408208e-03,9.7004921193314142e-01,1.2779961303807402e-01,-7.2192397902631933e-02,1.9354597133569518e-01,6.2929184468447058e-02,4.0635642668790023e-02,4.4238709451253348e-02,2.8116529253299976e+01,8.0100601686364029e-03,8.0100601680663155e-03,3.5381555418772973e-17,1.0002903535573715e-17,-1.5066163159933352e+00,-2.0516491061322344e+00,-1.0615713813266263e+00,-4.9847717038518979e-02,-5.0220540778219114e-01,7.5162429802027244e-07
ODR01_DYNAMICS_T_SM,372,3.720000000000e+00,2.0592890655581869e-02,1.6842467675220578e-03,-5.1096303006200943e-03,9.6998154270186654e-01,1.2804698122021241e-01,-7.1964660109671938e-02,1.9380625664151566e-01,6.1661919467598282e-02,3.9931188478702632e-02,4.3212701694451128e-02,2.8148434333251117e+01,7.6924028202596823e-03,7.6924028203109625e-03,1.3331719538166481e-17,2.1121638573370074e-17,-1.5087881794745324e+00,-2.0530956424824742e+00,-1.0610849809572918e+00,-4.8160852449940394e-02,-5.0292937460110942e-01,7.2618906271619627e-07
ODR01_DYNAMICS_T_SM,373,3.730000000000e+00,2.0642615579137033e-02,1.6810254278918778e-03,-5.1256300853560633e-03,9.6991524155221487e-01,1.2828924333476904e-01,-7.1740908467015030e-02,1.9406065109039675e-01,6.0399450737527796e-02,3.9222605754917143e-02,4.2198190839389908e-02,2.8179660053996642e+01,7.3822852479305881e-03,7.3822852483879410e-03,3.5469156657919639e-17,2.0635190177022003e-17,-1.5109164735348997e+00,-2.0545131600884252e+00,-1.0606083381913087e+00,-4.6507827793649925e-02,-5.0363881803249733e-01,7.0126407977396386e-07
ODR01_DYNAMICS_T_SM,374,3.740000000000e+00,2.0691339199669045e-02,1.6778190599666912e-03,-5.1413256076897635e-03,9.6985030358878821e-01,1.2852642407940693e-01,-7.1521165344645588e-02,1.9430921195311271e-01,5.9142050162933030e-02,3.8510285554576168e-02,4.1195167415210308e-02,2.8210210930134036e+01,7.0797005652344785e-03,7.0797005651500816e-03,3.2641508537218704e-17,2.2816724964204979e-17,-1.5130013477666362e+00,-2.0559017585836781e+00,-1.0601414195267094e+00,-4.4888526882886470e-02,-5.0433378794127026e-01,6.7684759728198129e-07
ODR01_DYNAMICS_T_SM,375,3.750000000000e+00,2.0739064200315176e-02,1.6746304300262610e-03,-5.1567165879026758e-03,9.6978672360010199e-01,1.2875854909685755e-01,-7.1305450940331111e-02,1.9455199672490547e-01,5.7889989191705717e-02,3.7794616890801006e-02,4.0203620505959645e-02,2.8240091557687197e+01,6.7846370663415022e-03,6.7846370658097999e-03,3.2060135064578382e-17,2.4378883152756375e-17,-1.5150429608327765e+00,-2.0572615436433122e+00,-1.0596841894300637e+00,-4.3302826485662083e-02,-5.0501433721600675e-01,6.5293775709786173e-07
ODR01_DYNAMICS_T_SM,376,3.760000000000e+00,2.0785793524980157e-02,1.6714622254174101e-03,-5.1718028627184449e-03,9.6972449605957001e-01,1.2898564497333501e-01,-7.1093783287864573e-02,1.9478906311865646e-01,5.6643538906533647e-02,3.7075986701835525e-02,3.9223537974152678e-02,2.8269306614303030e+01,6.4970782642365206e-03,6.4970782644978176e-03,5.4844771714650566e-17,2.3030046701885259e-17,-1.5170414805284793e+00,-2.0585926270247179e+00,-1.0592366103227542e+00,-4.1750596277159380e-02,-5.0568052178937872e-01,6.2953259413061580e-07
ODR01_DYNAMICS_T_SM,377,3.770000000000e+00,2.0831530378453783e-02,1.6683170531660127e-03,-5.1865843853221797e-03,9.6966361512640720e-01,1.2920773923767925e-01,-7.0886178264831790e-02,1.9502046905922849e-01,5.5402970097362010e-02,3.6354779823530803e-02,3.8254906683256165e-02,2.8297860859505555e+01,6.2170029311488283e-03,6.2170029314949082e-03,3.2526065174565133e-17,6.3737810414555550e-18,-1.5189970838423226e+00,-2.0598951266084229e+00,-1.0587986425672482e+00,-4.0231698792124737e-02,-5.0633240065858309e-01,6.0663003562283523e-07
ODR01_DYNAMICS_T_SM,378,3.780000000000e+00,2.0876278226104741e-02,1.6651974388164942e-03,-5.2010612251590892e-03,9.6960407464649889e-01,1.2942486035921943e-01,-7.0682649604244280e-02,1.9524627267844805e-01,5.4168553334596026e-02,3.5631378965012228e-02,3.7297712718943506e-02,2.8325759134984061e+01,5.9443851412035991e-03,5.9443851407541973e-03,2.9655654663338704e-17,1.2747562082911110e-17,-1.5209099570175881e+00,-2.0611691664389071e+00,-1.0583702444533729e+00,-3.8745989377268364e-02,-5.0697003590577083e-01,5.8422790043295776e-07
ODR01_DYNAMICS_T_SM,379,3.790000000000e+00,2.0920040793830717e-02,1.6621058252904435e-03,-5.2152335678172825e-03,9.6954586815317090e-01,1.2963703774690888e-01,-7.0483208904450811e-02,1.9546653231142275e-01,5.2940559042924322e-02,3.4906164687371441e-02,3.6351941608962220e-02,2.8353006364945557e+01,5.6791943153204176e-03,5.6791943153294486e-03,3.1043796297781369e-17,3.0096327466480388e-17,-1.5227802956135510e+00,-2.0624148767654260e+00,-1.0579513721845895e+00,-3.7293316143662159e-02,-5.0759349271847654e-01,5.6232389831751176e-07
ODR01_DYNAMICS_T_SM,380,3.800000000000e+00,2.0962822068394012e-02,1.6590445717147508e-03,-5.2291017150523965e-03,9.6948898886783486e-01,1.2984430175020717e-01,-7.0287865636346300e-02,1.9568130649428747e-01,5.1719257575669079e-02,3.4179515385243109e-02,3.5417578541478902e-02,2.8379607556542609e+01,5.4213952683945755e-03,5.4213952688051143e-03,3.2939767843489794e-17,1.0262762485494681e-17,-1.5246083045667744e+00,-2.0636323940828332e+00,-1.0575419798642649e+00,-3.5873519919132679e-02,-5.0820283941005118e-01,5.4091562921324566e-07
ODR01_DYNAMICS_T_SM,381,3.810000000000e+00,2.1004626297230853e-02,1.6560159525142474e-03,-5.2426660845488991e-03,9.6943342970061364e-01,1.3004668365828972e-01,-7.0096627155221733e-02,1.9589065396248020e-01,5.0504919289547354e-02,3.3451807271112050e-02,3.4494608581751490e-02,2.8405567800326889e+01,5.1709482587951727e-03,5.1709482588401861e-03,1.8486203441243834e-17,2.2651264296875619e-17,-1.5263941982523870e+00,-2.0648218611723932e+00,-1.0571420194819505e+00,-3.4486434200666771e-02,-5.0879814744008744e-01,5.2000058251952839e-07
ODR01_DYNAMICS_T_SM,382,3.820000000000e+00,2.1045457988474126e-02,1.6530221565339818e-03,-5.2559272097489375e-03,9.6937918325086114e-01,1.3024421570035469e-01,-6.9909498711245230e-02,1.9609463365027435e-01,4.9297814619732733e-02,3.2723414362205036e-02,3.3583016886980330e-02,2.8430892270767934e+01,4.9278090402198865e-03,4.9278090396627479e-03,2.8185920280518337e-17,1.4565480439601243e-17,-1.5281382005453927e+00,-2.0659834271426187e+00,-1.0567514408996490e+00,-3.3131885106793879e-02,-5.0937949143485706e-01,4.9957613638030942e-07
ODR01_DYNAMICS_T_SM,383,3.830000000000e+00,2.1085321911049230e-02,1.6500652862340137e-03,-5.2688857396869584e-03,9.6932624180759597e-01,1.3043693104649631e-01,-6.9726483459713745e-02,1.9629330469141271e-01,4.8098214155116309e-02,3.1994708469822795e-02,3.2682788919202406e-02,2.8455586226827393e+01,4.6919289159514516e-03,4.6919289161221085e-03,1.6325075167313288e-17,1.0587499293714891e-17,-1.5298405448819368e+00,-2.0671172474700725e+00,-1.0563701918380952e+00,-3.1809691330000556e-02,-5.0994694920773331e-01,4.7963955696663098e-07
ODR01_DYNAMICS_T_SM,384,3.840000000000e+00,2.1124223095059687e-02,1.6471473568819503e-03,-5.2815424389258672e-03,9.6927459734980748e-01,1.3062486380995586e-01,-6.9547582469397101e-02,1.9648672642105308e-01,4.6906388713661436e-02,3.1266059190974735e-02,3.1793910656081399e-02,2.8479655012607392e+01,4.4632547955643018e-03,4.4632547959346895e-03,3.2962599083689634e-17,9.0969666536647830e-18,-1.5315014743206115e+00,-2.0682234840402005e+00,-1.0559982178630252e+00,-3.0519664089115439e-02,-5.1050060177962608e-01,4.6018799775865250e-07
ODR01_DYNAMICS_T_SM,385,3.850000000000e+00,2.1162166831640992e-02,1.6442702960197733e-03,-5.2938981872329488e-03,9.6922424154674913e-01,1.3080804904766261e-01,-6.9372794735429372e-02,1.9667495837820612e-01,4.5722609417739826e-02,3.0537833902170481e-02,3.0916368799450009e-02,2.8503104058018963e+01,4.2417292541319322e-03,4.2417292538248054e-03,4.0940944111299098e-17,1.8643233883935855e-17,-1.5331212416037412e+00,-2.0693023051881503e+00,-1.0556354623714526e+00,-2.9261607081709107e-02,-5.1104053339941136e-01,4.4121849882792905e-07
ODR01_DYNAMICS_T_SM,386,3.860000000000e+00,2.1199158673090534e-02,1.6414359429354427e-03,-5.3059539793544686e-03,9.6917516575811968e-01,1.3098652276208886e-01,-6.9202117190324056e-02,1.9685806030943900e-01,4.4547147769366122e-02,2.9810397755246749e-02,3.0050150981475295e-02,2.8525938879516364e+01,4.0272905939952490e-03,4.0272905938871272e-03,2.3946882137454652e-17,1.9797899796144628e-17,-1.5347001092186616e+00,-2.0703538857395851e+00,-1.0552818665779433e+00,-2.8035316436500368e-02,-5.1156683156435723e-01,4.2272798611976101e-07
ODR01_DYNAMICS_T_SM,387,3.870000000000e+00,2.1235204433348601e-02,1.6386460481098237e-03,-5.3177109249206884e-03,9.6912736103409780e-01,1.3116032190470425e-01,-6.9035544712604827e-02,1.9703609217393131e-01,4.3380275725193429e-02,2.9084113675077631e-02,2.9195245968280728e-02,2.8548165080912675e+01,3.8198729091454709e-03,3.8198729094822011e-03,1.3904866443919908e-17,1.7040954328532715e-17,-1.5362383494590384e+00,-2.0713784070515233e+00,-1.0549373695008839e+00,-2.6840580665729030e-02,-5.1207958704056411e-01,4.0471327073506597e-07
ODR01_DYNAMICS_T_SM,388,3.880000000000e+00,2.1270310188104883e-02,1.6359022728850759e-03,-5.3291702481634102e-03,9.6908081811534952e-01,1.3132948437829478e-01,-6.8873070138690373e-02,1.9720911414913653e-01,4.2222265771219764e-02,2.8359342359069135e-02,2.8351643860921746e-02,2.8569788354220599e+01,3.6194061522949175e-03,3.6194061524371345e-03,1.6689671697515479e-17,3.1393223213448566e-17,-1.5377362444861180e+00,-2.0723760570531331e+00,-1.0546019079487634e+00,-2.5677180617584172e-02,-5.1257889388338207e-01,3.8717104821306043e-07
ODR01_DYNAMICS_T_SM,389,3.890000000000e+00,2.1304482274975223e-02,1.6332061892040037e-03,-5.3403332876434655e-03,9.6903552743294519e-01,1.3149404903981046e-01,-6.8714684274519933e-02,1.9737718663747064e-01,4.1073390997056258e-02,2.7636442278288226e-02,2.7519336293535156e-02,2.8590814480547486e+01,3.4258162046947723e-03,3.4258162041971439e-03,3.5932756573121422e-17,3.1055910950456285e-17,-1.5391940863900391e+00,-2.0733470302865715e+00,-1.0542754165064432e+00,-2.4544889428584238e-02,-5.1306484945784836e-01,3.7009789781323332e-07
ODR01_DYNAMICS_T_SM,390,3.900000000000e+00,2.1337727293759878e-02,1.6305592794148118e-03,-5.3512014959937061e-03,9.6899147910818151e-01,1.3165405570377925e-01,-6.8560375906833865e-02,1.9754037027402443e-01,3.9933925169697237e-02,2.6915769680129674e-02,2.6698316628549056e-02,2.8611249331046121e+01,3.2390249487782401e-03,3.2390249488690958e-03,1.4947841523253463e-17,1.8521778298640128e-17,-1.5406121772511305e+00,-2.0742915279478060e+00,-1.0539578275214279e+00,-2.3443472475966232e-02,-5.1353755445912019e-01,3.5349028179745175e-07
ODR01_DYNAMICS_T_SM,391,3.910000000000e+00,2.1370052107086646e-02,1.6279629360365887e-03,-5.3617764398081018e-03,9.6894866295223581e-01,1.3180954514744328e-01,-6.8410131811861591e-02,1.9769872593565860e-01,3.8804142806678189e-02,2.6197678592395992e-02,2.5888580148801202e-02,2.8631098867954549e+01,3.0589503437016110e-03,3.0589503440538999e-03,3.7187976468953035e-17,8.9300356527722773e-18,-1.5419908292011777e+00,-2.0752097579274240e+00,-1.0536490710901456e+00,-2.2372687330102670e-02,-5.1399711293289718e-01,3.3734454471247662e-07
ODR01_DYNAMICS_T_SM,392,3.920000000000e+00,2.1401463840479338e-02,1.6254184618127766e-03,-5.3720597992626476e-03,9.6890706846585284e-01,1.3196055911396679e-01,-6.8263936768649877e-02,1.9785231475037698e-01,3.7684319248532702e-02,2.5482520828687683e-02,2.5090124246422974e-02,2.8650369145631590e+01,2.8855065038632696e-03,2.8855065036963983e-03,2.8622937353617317e-17,9.5803235285769037e-18,-1.5433303644847243e+00,-2.0761019348514589e+00,-1.0533490750442180e+00,-2.1332283706887445e-02,-5.1444363229585610e-01,3.2165691267202430e-07
ODR01_DYNAMICS_T_SM,393,3.930000000000e+00,2.1431969882696151e-02,1.6229270697622974e-03,-5.3820533678361126e-03,9.6886668483890481e-01,1.3210714031690754e-01,-6.8121773570588115e-02,1.9800119810788194e-01,3.6574730730460067e-02,2.4770645995004170e-02,2.4302948608352287e-02,2.8669066311661531e+01,2.7186037804843564e-03,2.7186037801967861e-03,2.3050454368009190e-17,2.0136994096926590e-17,-1.5446311155203645e+00,-2.0769682801222160e+00,-1.0530577649367341e+00,-2.0322003420131685e-02,-5.1487722335608155e-01,3.0642349263896717e-07
ODR01_DYNAMICS_T_SM,394,3.940000000000e+00,2.1461577886322185e-02,1.6204898832330660e-03,-5.3917590521222669e-03,9.6882750094980430e-01,1.3224933244590242e-01,-6.7983623035318866e-02,1.9814543767132775e-01,3.5475654453108622e-02,2.4062401497456250e-02,2.3527055398328049e-02,2.8687196608036928e+01,2.5581488463366055e-03,2.5581488465830494e-03,3.7377152460631241e-17,1.7949359088094832e-17,-1.5458934249620282e+00,-2.0778090219590881e+00,-1.0527750640285254e+00,-1.9341580333963826e-02,-5.1529800033349449e-01,2.9164027170761891e-07
ODR01_DYNAMICS_T_SM,395,3.950000000000e+00,2.1490295768269448e-02,1.6181079360755967e-03,-5.4011788715844916e-03,9.6878950536484831e-01,1.3238718017224277e-01,-6.7849464015634534e-02,1.9828509538986011e-01,3.4387368652392725e-02,2.3358132551004541e-02,2.2762449435225419e-02,2.8704766372382682e+01,2.4040447837082473e-03,2.4040447839037212e-03,3.0046291974743189e-17,1.0226044076237432e-17,-1.5471176457602709e+00,-2.0786243954393777e+00,-1.0525008932744391e+00,-1.8390740315226140e-02,-5.1570608088028314e-01,2.7730311638592150e-07
ODR01_DYNAMICS_T_SM,396,3.960000000000e+00,2.1518131710046139e-02,1.6157821729803369e-03,-5.4103149581969578e-03,9.6875268633755318e-01,1.3252072915378771e-01,-6.7719273412295555e-02,1.9842023351169016e-01,3.3310152668250534e-02,2.2658182189137840e-02,2.2009138367583028e-02,2.8721782039193656e+01,2.2561911757002623e-03,2.2561911753178252e-03,2.4290000505655048e-17,1.3239702322734431e-17,-1.5483041412235605e+00,-2.0794146425391151e+00,-1.0522351713096130e+00,-1.7469201185874805e-02,-5.1610158610133194e-01,2.6340777187773388e-07
ODR01_DYNAMICS_T_SM,397,3.970000000000e+00,2.1545094158233857e-02,1.6135134498280355e-03,-5.4191695561605227e-03,9.6871703180786417e-01,1.3265002604089060e-01,-6.7593026185527955e-02,1.9855091459823437e-01,3.2244287012265657e-02,2.1962891274419381e-02,2.1267132844179488e-02,2.8738250141138895e+01,2.1144842009504527e-03,2.1144842009838236e-03,1.6046192152785466e-17,2.7554950754503845e-17,-1.5494532850795755e+00,-2.0801800121738880e+00,-1.0519778144357472e+00,-1.6576672675369108e-02,-5.1648464057465460e-01,2.4994986136493087e-07
ODR01_DYNAMICS_T_SM,398,3.980000000000e+00,2.1571191825359722e-02,1.6113025339927714e-03,-5.4277450217696584e-03,9.6868252940115374e-01,1.3277511848408358e-01,-6.7470695363941485e-02,1.9867720153965004e-01,3.1190053434068239e-02,2.1272598509830071e-02,2.0536446680510804e-02,2.8754177310471889e+01,1.9788167318845720e-03,1.9788167321791745e-03,1.9394798072244321e-18,2.8125800936673192e-17,-1.5505654615364832e+00,-2.0809207602396507e+00,-1.0517287366073806e+00,-1.5712856373078177e-02,-5.1685537237182044e-01,2.3692488528977311e-07
ODR01_DYNAMICS_T_SM,399,3.990000000000e+00,2.1596433690199618e-02,1.6091501049158615e-03,-5.4360438230258218e-03,9.6864916642732379e-01,1.3289605513976685e-01,-6.7352252057772691e-02,1.9879915757036043e-01,3.0147734986435609e-02,2.0587640450848689e-02,1.9817097021018571e-02,2.8769570280400679e+01,1.8490784365972283e-03,1.8490784365470471e-03,1.4258804400026772e-17,2.2455290172445524e-17,-1.5516410653442290e+00,-2.0816371496535484e+00,-1.0514878494181652e+00,-1.4877445680677504e-02,-5.1721391307838493e-01,2.2432822063712802e-07
ODR01_DYNAMICS_T_SM,400,4.000000000000e+00,2.1620828998325060e-02,1.6070567546763142e-03,-5.4440685393419347e-03,9.6861692987976777e-01,1.3301288567703798e-01,-6.7237665470550545e-02,1.9891684628565465e-01,2.9117616089013969e-02,1.9908351518213099e-02,1.9109104496916635e-02,2.8784435886530339e+01,1.7251558844678958e-03,1.7251558841461026e-03,2.4719809532669501e-17,1.4597726395472150e-17,-1.5526805018558436e+00,-2.0823294503947478e+00,-1.0512550620871353e+00,-1.4070125764532371e-02,-5.1756039781432539e-01,2.1215512021647038e-07
ODR01_DYNAMICS_T_SM,401,4.010000000000e+00,2.1644387262814601e-02,1.6050229885845122e-03,-5.4518218613034365e-03,9.6858580643420356e-01,1.3312566078536192e-01,-6.7126902909799627e-02,1.9903033165927955e-01,2.8099982590595436e-02,1.9235064011323497e-02,1.8412493379472275e-02,2.8798781068372211e+01,1.6069326556216353e-03,1.6069326557748686e-03,1.4363939865382615e-17,6.9659462244510634e-18,-1.5536841870887179e+00,-2.0829979395452498e+00,-1.0510302814449850e+00,-1.3290573508107251e-02,-5.1789496525446610e-01,2.0040071194431336e-07
ODR01_DYNAMICS_T_SM,402,4.020000000000e+00,2.1667118265094615e-02,1.6030492258122047e-03,-5.4593065904698168e-03,9.6855578244737073e-01,1.3323443218295453e-01,-6.7019929797080741e-02,1.9913967806201083e-01,2.7095121829866009e-02,1.8568108122241959e-02,1.7727291728577909e-02,2.8812612870922344e+01,1.4942894543439975e-03,1.4942894545412070e-03,2.3820886487050279e-17,8.8134367134697664e-18,-1.5546525477858839e+00,-2.0836429013307032e+00,-1.0508134119203449e+00,-1.2538457464367658e-02,-5.1821775764890621e-01,1.8905999812649036e-07
ODR01_DYNAMICS_T_SM,403,4.030000000000e+00,2.1689032055343255e-02,1.6011358002345523e-03,-5.4665256389856065e-03,9.6852684395584032e-01,1.3333925262362145e-01,-6.6916709681237876e-02,1.9924495028017725e-01,2.6103322694560459e-02,1.7907811950263617e-02,1.7053531536461063e-02,2.8825938446194520e+01,1.3871042265645112e-03,1.3871042263227499e-03,1.0587499293714891e-17,8.0084312933847415e-18,-1.5555860214773234e+00,-2.0842646271612395e+00,-1.0506043555260498e+00,-1.1813437808163796e-02,-5.1852892084345592e-01,1.7812785474018955e-07
ODR01_DYNAMICS_T_SM,404,4.040000000000e+00,2.1710138953160117e-02,1.5992829612549934e-03,-5.4734820292926317e-03,9.6849897667466711e-01,1.3344017590480847e-01,-6.6817204249926765e-02,1.9934621353524654e-01,2.5124875678956025e-02,1.7254501517037352e-02,1.6391248866375507e-02,2.8838765054831754e+01,1.2852522815245955e-03,1.2852522815296934e-03,1.8486203441243834e-17,6.1484874824988273e-18,-1.5564850565412522e+00,-2.0848634156722916e+00,-1.0504030118454153e+00,-1.1115166288631517e-02,-5.1882860430006528e-01,1.6759903071620190e-07
ODR01_DYNAMICS_T_SM,405,4.050000000000e+00,2.1730449548638453e-02,1.5974908745759507e-03,-5.4801788939957564e-03,9.6847216599578545e-01,1.3353725687743939e-01,-6.6721373338601980e-02,1.9944353350482816e-01,2.4160072939645474e-02,1.6608500782228607e-02,1.5740483986116931e-02,2.8851100067841383e+01,1.1886064177487588e-03,1.1886064179540030e-03,1.5521898148890684e-17,8.2854613684466348e-18,-1.5573501122653952e+00,-2.0854395727654000e+00,-1.0502092780185146e+00,-1.0443286181600397e-02,-5.1911696111724859e-01,1.5746814722135887e-07
ODR01_DYNAMICS_T_SM,406,4.060000000000e+00,2.1749974702893218e-02,1.5957596232048438e-03,-5.4866194754978710e-03,9.6844639698658841e-01,1.3363055145374475e-01,-6.6629174943367578e-02,1.9953697634330769e-01,2.3209208349514746e-02,1.5970131659713022e-02,1.5101281496191030e-02,2.8862950968250743e+01,1.0970370534380118e-03,1.0970370534609851e-03,1.1107649934270853e-17,6.6905025879460435e-18,-1.5581816589082975e+00,-2.0859934116490555e+00,-1.0500230487284474e+00,-9.7974322419733806e-03,-5.1939414805052309e-01,1.4772969694046197e-07
