t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
10.5000,60.00000,-40.00000,0.027906,19.199845,0.001088,19.199865,0.0048207,0.0000088,0.0010680,-0.007196,-0.007357,-2.10628866e-06,1.77169326e-08,2.50889703e-10,-2.15391636e-06,1.76245106e-08,2.53301421e-10,1.01710445e-09,0.00000000e+00,5.082e-21,1.165e-21
10.5200,60.00000,-40.00000,0.027906,19.199841,0.001088,19.199861,0.0048207,0.0000088,0.0010679,-0.005159,-0.005351,-1.50161265e-06,2.03949756e-08,-5.88678281e-10,-1.55842601e-06,2.03431639e-08,-5.82665311e-10,1.01710445e-09,0.00000000e+00,5.082e-21,2.118e-22
10.5400,60.00000,-40.00000,0.027906,19.199837,0.001088,19.199857,0.0048207,0.0000088,0.0010679,-0.002994,-0.003215,-8.72923876e-07,1.12391792e-08,5.20346555e-10,-9.37935017e-07,1.12874128e-08,5.21261623e-10,1.01710445e-09,0.00000000e+00,1.694e-21,6.353e-22
10.5600,60.00000,-40.00000,0.027905,19.199833,0.001088,19.199853,0.0048207,0.0000088,0.0010679,-0.000765,-0.001010,-2.30309841e-07,-4.44505130e-09,9.86642660e-12,-3.02390254e-07,-4.29269961e-09,1.45142802e-11,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
10.5800,60.00000,-40.00000,0.027905,19.199829,0.001088,19.199849,0.0048207,0.0000088,0.0010679,0.001467,0.001202,4.15995973e-07,-1.74686500e-08,-5.14227784e-10,3.38095284e-07,-1.72666038e-08,-5.07879013e-10,1.01710445e-09,0.00000000e+00,2.541e-21,8.470e-22
10.6000,60.00000,-40.00000,0.027905,19.199825,0.001088,19.199845,0.0048207,0.0000088,0.0010678,0.003648,0.003368,1.05568371e-06,-2.02193440e-08,5.93477003e-10,9.73311712e-07,-2.00487243e-08,5.95009093e-10,1.01710445e-09,0.00000000e+00,6.776e-21,4.235e-22
10.6200,60.00000,-40.00000,0.027905,19.199821,0.001088,19.199841,0.0048207,0.0000088,0.0010678,0.005724,0.005435,1.67844789e-06,-1.11881779e-08,-2.40401643e-10,1.59303200e-06,-1.11090989e-08,-2.33960818e-10,1.01710445e-09,0.00000000e+00,2.541e-21,7.412e-22
10.6400,60.00000,-40.00000,0.027905,19.199817,0.001088,19.199837,0.0048206,0.0000088,0.0010678,0.007690,0.007396,2.27421885e-06,4.17718060e-09,-4.11261082e-10,2.18724076e-06,4.16049999e-09,-4.05109302e-10,1.01710445e-09,0.00000000e+00,4.235e-21,8.470e-22
10.6600,60.00000,-40.00000,0.027905,19.199814,0.001088,19.199833,0.0048206,0.0000088,0.0010678,0.009546,0.009251,2.83330634e-06,1.66735797e-08,5.63753191e-10,2.74627663e-06,1.66146629e-08,5.65819595e-10,1.01710445e-09,0.00000000e+00,5.082e-21,2.118e-22
10.6800,60.00000,-40.00000,0.027905,19.199810,0.001088,19.199830,0.0048206,0.0000088,0.0010678,0.011274,0.010985,3.34660681e-06,1.87917660e-08,-4.80937934e-10,3.26103787e-06,1.87693244e-08,-4.73629988e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
10.7000,60.00000,-40.00000,0.027905,19.199807,0.001088,19.199827,0.0048206,0.0000088,0.0010677,0.012864,0.012584,3.80586666e-06,9.20175494e-09,-2.50909778e-10,3.72324437e-06,9.27193155e-09,-2.46118899e-10,1.01710445e-09,0.00000000e+00,3.388e-21,8.470e-22
10.7200,60.00000,-40.00000,0.027905,19.199805,0.001088,19.199825,0.0048206,0.0000088,0.0010677,0.014268,0.014002,4.20375416e-06,-6.49372729e-09,5.02308413e-10,4.12551149e-06,-6.33137867e-09,5.04107693e-10,1.01710445e-09,0.00000000e+00,4.235e-22,1.271e-21
10.7400,60.00000,-40.00000,0.027905,19.199803,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.015425,0.015179,4.53395592e-06,-1.90695341e-08,-6.28898302e-10,4.46144808e-06,-1.88724884e-08,-6.22023487e-10,1.01710445e-09,0.00000000e+00,7.445e-24,2.118e-22
10.7600,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016306,0.016084,4.79126766e-06,-2.11168136e-08,-4.09850583e-11,4.72574925e-06,-2.09661784e-08,-3.82879261e-11,1.01710445e-09,0.00000000e+00,1.694e-21,0.000e+00
10.7800,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016886,0.016691,4.97155262e-06,-1.14712837e-08,3.76419077e-10,4.91415792e-06,-1.14240044e-08,3.77842476e-10,1.01710445e-09,0.00000000e+00,4.235e-22,3.176e-22
10.8000,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017169,0.017006,5.07184046e-06,4.11826039e-09,-7.33383251e-10,5.02356467e-06,4.06266651e-09,-7.27523206e-10,1.01710445e-09,0.00000000e+00,6.353e-22,1.059e-22
10.8200,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017193,0.017064,5.09044200e-06,1.64114940e-08,1.41555082e-10,5.05212363e-06,1.63100526e-08,1.41963105e-10,1.01710445e-09,0.00000000e+00,2.382e-22,1.323e-23
10.8400,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.016973,0.016879,5.02696390e-06,1.81135237e-08,1.92601380e-10,4.99926962e-06,1.80456094e-08,1.93349267e-10,1.01710445e-09,0.00000000e+00,8.470e-22,1.059e-22
10.8600,60.00000,-40.00000,0.027907,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016513,0.016457,4.88242264e-06,8.22787131e-09,-7.40480716e-10,4.86583387e-06,8.24754227e-09,-7.36695594e-10,1.01710445e-09,0.00000000e+00,2.118e-22,2.118e-22
10.8800,60.00000,-40.00000,0.027907,19.199802,0.001089,19.199821,0.0048206,0.0000088,0.0010677,0.015813,0.015795,4.65923778e-06,-7.35160305e-09,3.42867364e-10,4.65404119e-06,-7.24805123e-09,3.40484002e-10,1.01710445e-09,0.00000000e+00,3.388e-21,2.647e-22
10.9000,60.00000,-40.00000,0.027907,19.199804,0.001089,19.199823,0.0048206,0.0000088,0.0010677,0.014843,0.014864,4.36109023e-06,-1.93661029e-08,2.46094566e-11,4.36737336e-06,-1.92379122e-08,2.42854930e-11,1.01710445e-09,0.00000000e+00,6.776e-21,5.294e-22
10.9200,60.00000,-40.00000,0.027908,19.199806,0.001089,19.199826,0.0048206,0.0000088,0.0010677,0.013597,0.013657,3.99287321e-06,-2.06412127e-08,-6.42379113e-10,4.01052366e-06,-2.05680806e-08,-6.41122964e-10,1.01710445e-09,0.00000000e+00,1.694e-21,2.118e-22
10.9400,60.00000,-40.00000,0.027908,19.199809,0.001089,19.199828,0.0048206,0.0000088,0.0010678,0.012101,0.012199,3.56054345e-06,-1.03501791e-08,4.96946872e-10,3.58925242e-06,-1.03847600e-08,4.92321434e-10,1.01710445e-09,0.00000000e+00,1.016e-20,1.059e-22
10.9600,60.00000,-40.00000,0.027908,19.199812,0.001089,19.199831,0.0048206,0.0000088,0.0010678,0.010387,0.010520,3.07097440e-06,5.47175667e-09,-1.75786617e-10,3.11024347e-06,5.33546344e-09,-1.76756838e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
10.9800,60.00000,-40.00000,0.027908,19.199815,0.001089,19.199835,0.0048206,0.0000088,0.0010678,0.008518,0.008685,2.53196223e-06,1.75416091e-08,-5.02767755e-10,2.58111138e-06,1.73647756e-08,-5.03904588e-10,1.01710445e-09,0.00000000e+00,6.776e-21,4.235e-22
11.0000,60.00000,-40.00000,0.027908,19.199819,0.001089,19.199839,0.0048206,0.0000088,0.0010678,0.006553,0.006750,1.95211653e-06,1.88040639e-08,5.79532161e-10,2.01029495e-06,1.86670357e-08,5.73235146e-10,1.01710445e-09,0.00000000e+00,1.694e-21,1.271e-21
11.0200,60.00000,-40.00000,0.027909,19.199823,0.001089,19.199843,0.0048207,0.0000088,0.0010678,0.004513,0.004737,1.34074613e-06,8.59873808e-09,-3.42801118e-10,1.40694574e-06,8.55373356e-09,-3.44507246e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
11.0400,60.00000,-40.00000,0.027909,19.199827,0.001089,19.199847,0.0048207,0.0000088,0.0010679,0.002421,0.002668,7.07785294e-07,-6.91292721e-09,-2.71367540e-10,7.80856773e-07,-6.87253970e-09,-2.75031113e-10,1.01710445e-09,0.00000000e+00,6.776e-21,8.470e-22
11.0600,60.00000,-40.00000,0.027909,19.199831,0.001089,19.199851,0.0048207,0.0000088,0.0010679,0.000280,0.000546,6.35292698e-08,-1.84328656e-08,6.31148609e-10,1.42202486e-07,-1.83679226e-08,6.23803833e-10,1.01710445e-09,0.00000000e+00,6.776e-21,8.470e-22
11.0800,60.00000,-40.00000,0.027909,19.199835,0.001089,19.199855,0.0048207,0.0000088,0.0010679,-0.001908,-0.001627,-5.81590044e-07,-1.90355802e-08,-4.53745428e-10,-4.98682659e-07,-1.90242465e-08,-4.55805040e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
11.1000,60.00000,-40.00000,0.027909,19.199839,0.001089,19.199859,0.0048207,0.0000088,0.0010679,-0.004096,-0.003806,-1.21715869e-06,-8.24259744e-09,-2.04449516e-11,-1.13145736e-06,-8.33331044e-09,-2.57571743e-11,1.01710445e-09,0.00000000e+00,1.016e-20,5.294e-22
11.1200,60.00000,-40.00000,0.027909,19.199843,0.001089,19.199863,0.0048207,0.0000088,0.0010679,-0.006235,-0.005940,-1.83302526e-06,7.65405230e-09,5.77415193e-10,-1.74601649e-06,7.47227071e-09,5.70419143e-10,1.01710445e-09,0.00000000e+00,3.388e-21,1.800e-21
11.1400,60.00000,-40.00000,0.027909,19.199847,0.001089,19.199867,0.0048207,0.0000088,0.0010680,-0.008265,-0.007970,-2.41939363e-06,1.93330372e-08,-5.47212994e-10,-2.33258468e-06,1.91247596e-08,-5.48980506e-10,1.01710445e-09,0.00000000e+00,8.470e-21,8.470e-22
11.1600,60.00000,-40.00000,0.027909,19.199850,0.001089,19.199870,0.0048207,0.0000088,0.0010680,-0.010120,-0.009831,-2.96687881e-06,1.99856709e-08,2.16697898e-10,-2.88177317e-06,1.98312757e-08,2.10489011e-10,1.01710445e-09,0.00000000e+00,1.694e-21,3.176e-22
11.1800,60.00000,-40.00000,0.027909,19.199854,0.001089,19.199873,0.0048207,0.0000088,0.0010680,-0.011776,-0.011499,-3.46668890e-06,9.30912169e-09,4.68842896e-10,-3.38476118e-06,9.25787699e-09,4.62897569e-10,1.01710445e-09,0.00000000e+00,5.082e-21,3.176e-22
11.2000,60.00000,-40.00000,0.027909,19.199857,0.001089,19.199876,0.0048207,0.0000088,0.0010680,-0.013232,-0.012970,-3.91071412e-06,-6.28947636e-09,-5.46266388e-10,-3.83338568e-06,-6.24806608e-09,-5.47720089e-10,1.01710445e-09,0.00000000e+00,2.118e-21,1.059e-22
11.2200,60.00000,-40.00000,0.027909,19.199859,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014481,-0.014240,-4.29168438e-06,-1.74824789e-08,4.61054971e-10,-4.22029858e-06,-1.74117755e-08,4.54635404e-10,1.01710445e-09,0.00000000e+00,4.235e-21,2.118e-22
11.2400,60.00000,-40.00000,0.027909,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015538,-0.015320,-4.60341769e-06,-1.75856245e-08,3.18938773e-10,-4.53921488e-06,-1.75633135e-08,3.14972981e-10,1.01710445e-09,0.00000000e+00,8.470e-22,2.118e-22
11.2600,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016383,-0.016193,-4.84089715e-06,-6.48488841e-09,-4.98301997e-10,-4.78499200e-06,-6.55625307e-09,-4.98802137e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
11.2800,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199883,0.0048207,0.0000088,0.0010681,-0.016973,-0.016814,-5.00036221e-06,9.28995749e-09,6.16379947e-10,-4.95372358e-06,9.13952047e-09,6.11018706e-10,1.01710445e-09,0.00000000e+00,4.235e-22,1.059e-22
11.3000,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017280,-0.017155,-5.07938040e-06,2.04053240e-08,9.58330009e-11,-5.04281435e-06,2.02422280e-08,9.46572667e-11,1.01710445e-09,0.00000000e+00,4.235e-22,1.985e-23
11.3200,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.017272,-0.017184,-5.07674890e-06,2.02926114e-08,-4.10165553e-10,-5.05088653e-06,2.01958020e-08,-4.09605731e-10,1.01710445e-09,0.00000000e+00,2.118e-22,7.941e-23
11.3400,60.00000,-40.00000,0.027907,19.199864,0.001089,19.199883,0.0048207,0.0000088,0.0010681,-0.016945,-0.016895,-4.99250505e-06,9.02197647e-09,7.11787235e-10,-4.97779291e-06,9.03630742e-09,7.07897164e-10,1.01710445e-09,0.00000000e+00,4.235e-22,4.235e-22
11.3600,60.00000,-40.00000,0.027907,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016337,-0.016326,-4.82796026e-06,-6.75684197e-09,-1.07717290e-10,-4.82465313e-06,-6.64697276e-09,-1.06255377e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
11.3800,60.00000,-40.00000,0.027907,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015479,-0.015507,-4.58564804e-06,-1.77154109e-08,-2.44577043e-10,-4.59380472e-06,-1.75768088e-08,-2.43171813e-10,1.01710445e-09,0.00000000e+00,2.541e-21,2.118e-22
11.4000,60.00000,-40.00000,0.027907,19.199859,0.001088,19.199879,0.0048207,0.0000088,0.0010680,-0.014405,-0.014471,-4.26940058e-06,-1.74020084e-08,7.35805466e-10,-4.28888127e-06,-1.73128040e-08,7.33950872e-10,1.01710445e-09,0.00000000e+00,2.118e-21,6.353e-22
11.4200,60.00000,-40.00000,0.027906,19.199857,0.001088,19.199877,0.0048207,0.0000088,0.0010680,-0.013142,-0.013245,-3.88433891e-06,-6.06836252e-09,-3.16414240e-10,-3.91480602e-06,-6.07154023e-09,-3.12163083e-10,1.01710445e-09,0.00000000e+00,1.694e-21,5.294e-22
11.4400,60.00000,-40.00000,0.027906,19.199854,0.001088,19.199874,0.0048207,0.0000088,0.0010680,-0.011678,-0.011816,-3.43672203e-06,9.51480026e-09,-8.76171208e-11,-3.47764571e-06,9.43664640e-09,-8.51846588e-11,1.01710445e-09,0.00000000e+00,1.694e-21,5.294e-22
11.4600,60.00000,-40.00000,0.027906,19.199851,0.001088,19.199870,0.0048207,0.0000088,0.0010680,-0.010007,-0.010178,-2.93387071e-06,2.00344659e-08,6.39567531e-10,-2.98453800e-06,1.99486286e-08,6.40116864e-10,1.01710445e-09,0.00000000e+00,6.776e-21,1.271e-21
11.4800,60.00000,-40.00000,0.027906,19.199847,0.001088,19.199867,0.0048207,0.0000088,0.0010680,-0.008144,-0.008346,-2.38397082e-06,1.91632229e-08,-5.03881259e-10,-2.44349938e-06,1.91464678e-08,-4.97493080e-10,1.01710445e-09,0.00000000e+00,6.776e-21,4.235e-22
11.5000,60.00000,-40.00000,0.027906,19.199843,0.001088,19.199863,0.0048207,0.0000088,0.0010679,-0.006110,-0.006338,-1.79584961e-06,7.33555950e-09,9.25541600e-11,-1.86320495e-06,7.42786786e-09,9.53202284e-11,1.01710445e-09,0.00000000e+00,8.470e-21,1.271e-21
11.5200,60.00000,-40.00000,0.027905,19.199839,0.001088,19.199859,0.0048207,0.0000088,0.0010679,-0.003964,-0.004215,-1.17891276e-06,-8.54750214e-09,5.02302711e-10,-1.25292643e-06,-8.36708475e-09,5.04720675e-10,1.01710445e-09,0.00000000e+00,3.388e-21,8.470e-22
11.5400,60.00000,-40.00000,0.027905,19.199835,0.001088,19.199855,0.0048207,0.0000088,0.0010679,-0.001777,-0.002047,-5.42998347e-07,-1.91847579e-08,-6.01987619e-10,-6.22388013e-07,-1.89862902e-08,-5.94522345e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
11.5600,60.00000,-40.00000,0.027905,19.199831,0.001088,19.199851,0.0048207,0.0000088,0.0010679,0.000408,0.000125,1.01747557e-07,-1.83697292e-08,2.73177644e-10,1.83569209e-08,-1.82314133e-08,2.75909639e-10,1.01710445e-09,0.00000000e+00,3.388e-21,1.694e-21
11.5800,60.00000,-40.00000,0.027905,19.199827,0.001088,19.199847,0.0048207,0.0000088,0.0010679,0.002548,0.002256,7.44919412e-07,-6.70445992e-09,2.90870586e-10,6.58973662e-07,-6.66663411e-09,2.95042437e-10,1.01710445e-09,0.00000000e+00,1.694e-21,6.353e-22
11.6000,60.00000,-40.00000,0.027905,19.199823,0.001088,19.199843,0.0048207,0.0000088,0.0010678,0.004631,0.004336,1.37608388e-06,8.79000062e-09,-6.65622869e-10,1.28907500e-06,8.74802724e-09,-6.57762414e-10,1.01710445e-09,0.00000000e+00,1.016e-20,8.470e-22
11.6200,60.00000,-40.00000,0.027905,19.199819,0.001088,19.199839,0.0048206,0.0000088,0.0010678,0.006663,0.006370,1.98499711e-06,1.88367121e-08,3.89966992e-10,1.89843678e-06,1.87835519e-08,3.92345689e-10,1.01710445e-09,0.00000000e+00,1.016e-20,9.529e-22
11.6400,60.00000,-40.00000,0.027905,19.199815,0.001088,19.199835,0.0048206,0.0000088,0.0010678,0.008622,0.008335,2.56176855e-06,1.73687061e-08,3.50917819e-11,2.47716102e-06,1.73794488e-08,4.02376630e-11,1.01710445e-09,0.00000000e+00,8.470e-21,8.470e-22
11.6600,60.00000,-40.00000,0.027905,19.199812,0.001088,19.199832,0.0048206,0.0000088,0.0010678,0.010475,0.010199,3.09713259e-06,5.16272316e-09,-6.35463662e-10,3.01594664e-06,5.27335695e-09,-6.28641862e-10,1.01710445e-09,0.00000000e+00,1.694e-21,6.353e-22
11.6800,60.00000,-40.00000,0.027905,19.199809,0.001088,19.199829,0.0048206,0.0000088,0.0010678,0.012177,0.011918,3.58256911e-06,-1.06314638e-08,4.97868116e-10,3.50621201e-06,-1.04461799e-08,4.99075100e-10,1.01710445e-09,0.00000000e+00,8.470e-22,8.470e-22
11.7000,60.00000,-40.00000,0.027905,19.199806,0.001088,19.199826,0.0048206,0.0000088,0.0010677,0.013658,0.013420,4.01034822e-06,-2.07491017e-08,-1.90812344e-10,3.94014211e-06,-2.05611942e-08,-1.85642634e-10,1.01710445e-09,0.00000000e+00,1.694e-21,8.470e-22
11.7200,60.00000,-40.00000,0.027906,19.199804,0.001088,19.199824,0.0048206,0.0000088,0.0010677,0.014883,0.014670,4.37366932e-06,-1.92590891e-08,-5.19568651e-10,4.31082919e-06,-1.91453255e-08,-5.14635675e-10,1.01710445e-09,0.00000000e+00,1.694e-21,3.706e-22
11.7400,60.00000,-40.00000,0.027906,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015838,0.015654,4.66668513e-06,-7.10087257e-09,5.33783787e-10,4.61229942e-06,-7.09761521e-09,5.33851053e-10,1.01710445e-09,0.00000000e+00,1.271e-21,2.118e-22
11.7600,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016521,0.016369,4.88458071e-06,8.46204878e-09,-4.27129219e-10,4.83959333e-06,8.38000624e-09,-4.22335359e-10,1.01710445e-09,0.00000000e+00,8.470e-22,2.118e-22
11.7800,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.016960,0.016842,5.02377108e-06,1.81837236e-08,-3.73242304e-10,4.98896400e-06,1.80875164e-08,-3.70746579e-10,1.01710445e-09,0.00000000e+00,4.235e-22,2.118e-22
11.8000,60.00000,-40.00000,0.027907,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017166,0.017085,5.08195640e-06,1.62815985e-08,5.01109778e-10,5.05793509e-06,1.62456832e-08,4.99786404e-10,1.01710445e-09,0.00000000e+00,2.118e-22,1.985e-23
11.8200,60.00000,-40.00000,0.027907,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017124,0.017081,5.05820150e-06,3.86522978e-09,-5.93712679e-10,5.04538305e-06,3.92279951e-09,-5.90288795e-10,1.01710445e-09,0.00000000e+00,6.353e-22,5.294e-23
11.8400,60.00000,-40.00000,0.027907,19.199800,0.001089,19.199820,0.0048206,0.0000088,0.0010677,0.016822,0.016817,4.95300191e-06,-1.16906568e-08,-1.45953357e-10,4.95160674e-06,-1.15677655e-08,-1.46608421e-10,1.01710445e-09,0.00000000e+00,4.235e-22,1.059e-22
11.8600,60.00000,-40.00000,0.027907,19.199801,0.001089,19.199821,0.0048206,0.0000088,0.0010677,0.016230,0.016263,4.76815239e-06,-2.11542473e-08,4.45628253e-10,4.77820149e-06,-2.10387446e-08,4.42867023e-10,1.01710445e-09,0.00000000e+00,3.388e-21,4.235e-22
11.8800,60.00000,-40.00000,0.027908,19.199803,0.001089,19.199822,0.0048206,0.0000088,0.0010677,0.015332,0.015404,4.50668607e-06,-1.88916496e-08,-6.79543057e-10,4.52800192e-06,-1.88575588e-08,-6.77777679e-10,1.01710445e-09,0.00000000e+00,4.235e-21,2.118e-22
11.9000,60.00000,-40.00000,0.027908,19.199805,0.001089,19.199824,0.0048206,0.0000088,0.0010677,0.014160,0.014270,4.17282722e-06,-6.18529085e-09,8.28409099e-11,4.20503800e-06,-6.26391437e-09,7.94536497e-11,1.01710445e-09,0.00000000e+00,2.541e-21,2.118e-22
11.9200,60.00000,-40.00000,0.027908,19.199807,0.001089,19.199827,0.0048206,0.0000088,0.0010677,0.012749,0.012894,3.77185597e-06,9.48594447e-09,3.06662919e-10,3.81440310e-06,9.32499876e-09,3.03154225e-10,1.01710445e-09,0.00000000e+00,5.082e-21,4.235e-22
11.9400,60.00000,-40.00000,0.027908,19.199810,0.001089,19.199830,0.0048206,0.0000088,0.0010678,0.011150,0.011327,3.31012439e-06,1.89036148e-08,-7.15873368e-10,3.36227138e-06,1.87345387e-08,-7.15783459e-10,1.01710445e-09,0.00000000e+00,5.082e-21,4.235e-22
11.9600,60.00000,-40.00000,0.027909,19.199813,0.001089,19.199833,0.0048206,0.0000088,0.0010678,0.009416,0.009622,2.79503034e-06,1.65783905e-08,2.95814867e-10,2.85587393e-06,1.64753337e-08,2.90014677e-10,1.01710445e-09,0.00000000e+00,1.186e-20,9.529e-22
11.9800,60.00000,-40.00000,0.027909,19.199817,0.001089,19.199837,0.0048206,0.0000088,0.0010678,0.007560,0.007792,2.23486551e-06,3.96542139e-09,1.53601066e-10,2.30335050e-06,3.95898339e-09,1.49498702e-10,1.01710445e-09,0.00000000e+00,4.963e-24,4.235e-22
12.0000,60.00000,-40.00000,0.027909,19.199821,0.001089,19.199841,0.0048207,0.0000088,0.0010678,0.005589,0.005843,1.63873922e-06,-1.13645192e-08,-6.32665334e-10,1.71367578e-06,-1.13050853e-08,-6.34490443e-10,1.01710445e-09,0.00000000e+00,1.694e-21,4.235e-22
