t_s,q2_deg,q3_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_dev_angle_deg,base_pos_x_m,base_pos_y_m,base_pos_z_m,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,W_joint_J,E_damp_J,abs_dP,abs_dL
9.8200,60.00000,-40.00000,0.027906,19.199799,0.001088,19.199819,0.0048206,0.0000088,0.0010677,0.017208,0.017029,5.07183211e-06,-6.83552926e-09,-8.09779581e-11,5.01912152e-06,-6.77282533e-09,-7.81298037e-11,1.54644899e-09,5.32001009e-10,4.235e-22,1.059e-22
9.8400,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016825,0.016673,4.96791827e-06,2.17276881e-09,-2.49150568e-10,4.92299205e-06,2.17258564e-09,-2.45898467e-10,1.54644899e-09,5.32070553e-10,1.271e-21,3.176e-22
9.8600,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016180,0.016057,4.78418035e-06,8.98971866e-09,3.22583289e-11,4.74780658e-06,8.94913502e-09,3.35149672e-11,1.54644899e-09,5.32278173e-10,2.541e-21,2.118e-22
9.8800,60.00000,-40.00000,0.027906,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015295,0.015203,4.52363094e-06,9.63977306e-09,-1.30337049e-10,4.49642910e-06,9.60076585e-09,-1.28587293e-10,1.54644899e-09,5.32693149e-10,2.541e-21,4.235e-22
9.9000,60.00000,-40.00000,0.027907,19.199805,0.001088,19.199824,0.0048206,0.0000088,0.0010677,0.014186,0.014126,4.19056557e-06,3.83610828e-09,-1.96525701e-10,4.17299501e-06,3.83476734e-09,-1.95065305e-10,1.54644899e-09,5.33374397e-10,2.965e-21,2.647e-22
9.9200,60.00000,-40.00000,0.027907,19.199807,0.001089,19.199827,0.0048206,0.0000088,0.0010677,0.012860,0.012834,3.79048182e-06,-4.88591214e-09,7.19010436e-11,3.78283341e-06,-4.84093352e-09,7.14047155e-11,1.54644899e-09,5.34360819e-10,1.694e-21,4.235e-22
9.9400,60.00000,-40.00000,0.027907,19.199810,0.001089,19.199830,0.0048206,0.0000088,0.0010678,0.011321,0.011329,3.32996055e-06,-1.12888845e-08,-1.39262467e-10,3.33235180e-06,-1.12213869e-08,-1.39051322e-10,1.54644899e-09,5.35668269e-10,1.271e-21,1.694e-21
9.9600,60.00000,-40.00000,0.027907,19.199813,0.001089,19.199833,0.0048206,0.0000088,0.0010678,0.009582,0.009624,2.81654069e-06,-1.15301339e-08,-1.12685493e-10,2.82891430e-06,-1.14820988e-08,-1.13239555e-10,1.54644899e-09,5.37294380e-10,1.694e-21,8.470e-22
9.9800,60.00000,-40.00000,0.027908,19.199817,0.001089,19.199837,0.0048206,0.0000088,0.0010678,0.007672,0.007747,2.25855611e-06,-5.42761567e-09,9.82484585e-11,2.28068209e-06,-5.43411405e-09,9.61621885e-11,1.54644899e-09,5.39219528e-10,8.470e-22,8.470e-22
10.0000,60.00000,-40.00000,0.027908,19.199821,0.001089,19.199841,0.0048206,0.0000088,0.0010678,0.005629,0.005736,1.66500083e-06,3.46071292e-09,-1.46020215e-10,1.69648145e-06,3.39238882e-09,-1.47175999e-10,1.54644899e-09,5.41402582e-10,3.388e-21,3.176e-22
10.0200,60.00000,-40.00000,0.027908,19.199825,0.001089,19.199845,0.0048207,0.0000088,0.0010678,0.003508,0.003645,1.04542080e-06,9.97163309e-09,-3.64268522e-11,1.08569772e-06,9.86623697e-09,-3.87143423e-11,1.54644899e-09,5.43783033e-10,6.776e-21,1.271e-21
10.0400,60.00000,-40.00000,0.027908,19.199829,0.001089,19.199849,0.0048207,0.0000088,0.0010679,0.001354,0.001518,4.09776823e-07,1.03860312e-08,1.07094578e-10,4.58140652e-07,1.02857579e-08,1.03745061e-10,1.54644899e-09,5.46290365e-10,1.694e-21,1.271e-21
10.0600,60.00000,-40.00000,0.027908,19.199833,0.001089,19.199853,0.0048207,0.0000088,0.0010679,-0.000801,-0.000613,-2.31684916e-07,4.61431318e-09,-1.25997829e-10,-1.76082923e-07,4.55401122e-09,-1.28434639e-10,1.54644899e-09,5.48848631e-10,6.776e-21,4.235e-22
10.0800,60.00000,-40.00000,0.027909,19.199837,0.001089,19.199857,0.0048207,0.0000088,0.0010679,-0.002930,-0.002720,-8.68589363e-07,-3.77680459e-09,5.96206377e-11,-8.06723139e-07,-3.78982972e-09,5.57836323e-11,1.54644899e-09,5.51375768e-10,5.082e-21,3.176e-22
10.1000,60.00000,-40.00000,0.027909,19.199841,0.001089,19.199861,0.0048207,0.0000088,0.0010679,-0.005018,-0.004790,-1.49064054e-06,-9.70850108e-09,1.24046342e-10,-1.42359213e-06,-9.69806491e-09,1.19765396e-10,1.54644899e-09,5.53789009e-10,6.776e-21,4.235e-22
10.1200,60.00000,-40.00000,0.027909,19.199845,0.001089,19.199865,0.0048207,0.0000088,0.0010679,-0.007042,-0.006801,-2.08780953e-06,-9.59501080e-09,-8.30960684e-11,-2.01674973e-06,-9.60115600e-09,-8.64368798e-11,1.54644899e-09,5.56015717e-10,6.776e-21,4.235e-22
10.1400,60.00000,-40.00000,0.027909,19.199848,0.001089,19.199868,0.0048207,0.0000088,0.0010680,-0.008969,-0.008719,-2.65051607e-06,-3.44816330e-09,1.37675249e-10,-2.57668333e-06,-3.50273036e-09,1.33006111e-10,1.54644899e-09,5.57998172e-10,3.388e-21,8.470e-22
10.1600,60.00000,-40.00000,0.027909,19.199852,0.001089,19.199872,0.0048207,0.0000088,0.0010680,-0.010758,-0.010502,-3.16979643e-06,5.14880430e-09,1.09870549e-10,-3.09447449e-06,5.04164281e-09,1.05481786e-10,1.54644899e-09,5.59691995e-10,3.388e-21,4.235e-22
10.1800,60.00000,-40.00000,0.027909,19.199855,0.001089,19.199875,0.0048207,0.0000088,0.0010680,-0.012363,-0.012107,-3.63740835e-06,1.11900720e-08,-5.03340942e-11,-3.56190395e-06,1.10566790e-08,-5.38807230e-11,1.54644899e-09,5.61068716e-10,1.694e-21,1.271e-21
10.2000,60.00000,-40.00000,0.027909,19.199857,0.001089,19.199877,0.0048207,0.0000088,0.0010680,-0.013747,-0.013494,-4.04593194e-06,1.12100537e-08,1.88392720e-10,-3.97155264e-06,1.10921022e-08,1.83629883e-10,1.54644899e-09,5.62122591e-10,1.694e-21,1.271e-21
10.2200,60.00000,-40.00000,0.027909,19.199860,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014889,-0.014645,-4.38887629e-06,5.30954988e-09,9.14678923e-11,-4.31690851e-06,5.23988795e-09,8.75090610e-11,1.54644899e-09,5.62870775e-10,2.965e-21,4.235e-22
10.2400,60.00000,-40.00000,0.027909,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015783,-0.015551,-4.66076825e-06,-2.92498267e-09,2.84864941e-12,-4.59245567e-06,-2.94112405e-09,-5.11968820e-13,1.54644899e-09,5.63347080e-10,8.470e-22,6.353e-22
10.2600,60.00000,-40.00000,0.027909,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016429,-0.016214,-4.85727058e-06,-8.57028961e-09,2.30999594e-10,-4.79379271e-06,-8.55755415e-09,2.26715917e-10,1.54644899e-09,5.63600190e-10,2.118e-21,5.294e-23
10.2800,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010681,-0.016830,-0.016635,-4.97528950e-06,-8.28640020e-09,6.94716689e-11,-4.91774075e-06,-8.28385161e-09,6.65220737e-11,1.54644899e-09,5.63695656e-10,4.235e-22,1.588e-22
10.3000,60.00000,-40.00000,0.027908,19.199864,0.001089,19.199884,0.0048207,0.0000088,0.0010681,-0.016978,-0.016807,-5.01302989e-06,-2.26816309e-09,4.30281303e-11,-4.96240007e-06,-2.30551354e-09,4.05193885e-11,1.54644899e-09,5.63711259e-10,2.564e-23,9.926e-24
10.3200,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199883,0.0048207,0.0000088,0.0010680,-0.016860,-0.016714,-4.97003190e-06,5.89172507e-09,2.25468360e-10,-4.92718858e-06,5.81215295e-09,2.22482382e-10,1.54644899e-09,5.63726943e-10,6.353e-22,5.294e-23
10.3400,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016462,-0.016346,-4.84715385e-06,1.13490242e-08,2.16564677e-11,-4.81282740e-06,1.12538953e-08,2.03044044e-11,1.54644899e-09,5.63819981e-10,8.470e-22,3.176e-22
10.3600,60.00000,-40.00000,0.027908,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015781,-0.015695,-4.64651186e-06,1.08834308e-08,6.63896962e-11,-4.62128362e-06,1.08126824e-08,6.51521599e-11,1.54644899e-09,5.64064942e-10,2.541e-21,2.118e-22
10.3800,60.00000,-40.00000,0.027907,19.199860,0.001089,19.199879,0.0048207,0.0000088,0.0010680,-0.014828,-0.014774,-4.37143636e-06,4.77971513e-09,1.99404970e-10,-4.35572946e-06,4.76308672e-09,1.98022375e-10,1.54644899e-09,5.64528542e-10,1.694e-21,8.470e-22
10.4000,60.00000,-40.00000,0.027907,19.199857,0.001089,19.199877,0.0048207,0.0000088,0.0010680,-0.013632,-0.013612,-4.02641563e-06,-3.36558307e-09,-1.18684189e-11,-4.02048842e-06,-3.32588913e-09,-1.15942952e-11,1.54644899e-09,5.65260708e-10,1.271e-21,2.118e-22
10.4200,60.00000,-40.00000,0.027907,19.199855,0.001089,19.199875,0.0048207,0.0000088,0.0010680,-0.012226,-0.012239,-3.61703717e-06,-8.78745202e-09,9.36176598e-11,-3.62097907e-06,-8.71776649e-09,9.37194843e-11,1.54644899e-09,5.66292035e-10,1.694e-21,6.353e-22
10.4400,60.00000,-40.00000,0.027907,19.199852,0.001089,19.199872,0.0048207,0.0000088,0.0010680,-0.010644,-0.010691,-3.14994196e-06,-8.38003386e-09,1.55010886e-10,-3.16367160e-06,-8.31932080e-09,1.55402458e-10,1.54644899e-09,5.67636413e-10,8.470e-21,4.235e-22
10.4600,60.00000,-40.00000,0.027907,19.199849,0.001088,19.199868,0.0048207,0.0000088,0.0010680,-0.008912,-0.008991,-2.63272891e-06,-2.51132687e-09,-5.34558304e-11,-2.65599501e-06,-2.48804809e-09,-5.14649053e-11,1.54644899e-09,5.69289383e-10,1.016e-20,4.235e-22
10.4800,60.00000,-40.00000,0.027906,19.199845,0.001088,19.199865,0.0048207,0.0000088,0.0010679,-0.007044,-0.007154,-2.07382380e-06,5.22509531e-09,8.79222431e-11,-2.10620934e-06,5.20960828e-09,8.95288420e-11,1.54644899e-09,5.71223810e-10,3.388e-21,4.235e-22
10.5000,60.00000,-40.00000,0.027906,19.199841,0.001088,19.199861,0.0048207,0.0000088,0.0010679,-0.005057,-0.005195,-1.48233145e-06,1.01511590e-08,7.64065164e-11,-1.52326102e-06,1.01230918e-08,7.86074930e-11,1.54644899e-09,5.73392432e-10,5.082e-21,6.353e-22
10.5200,60.00000,-40.00000,0.027906,19.199837,0.001088,19.199857,0.0048207,0.0000088,0.0010679,-0.002972,-0.003138,-8.67846459e-07,9.28075958e-09,-9.55584748e-11,-9.16597019e-07,9.27776133e-09,-9.21395609e-11,1.54644899e-09,5.75735724e-10,8.470e-21,1.376e-21
10.5400,60.00000,-40.00000,0.027906,19.199833,0.001088,19.199853,0.0048207,0.0000088,0.0010679,-0.000824,-0.001013,-2.40278444e-07,3.07038564e-09,7.73679436e-11,-2.95992878e-07,3.11878279e-09,8.00997422e-11,1.54644899e-09,5.78185097e-10,1.186e-20,1.271e-21
10.5600,60.00000,-40.00000,0.027906,19.199829,0.001088,19.199849,0.0048207,0.0000088,0.0010679,0.001339,0.001130,3.90293850e-07,-4.88124805e-09,7.95663515e-12,3.28591298e-07,-4.78236867e-09,1.14239849e-11,1.54644899e-09,5.80662800e-10,6.776e-21,1.271e-21
10.5800,60.00000,-40.00000,0.027906,19.199825,0.001088,19.199845,0.0048207,0.0000088,0.0010678,0.003468,0.003242,1.01377319e-06,-9.97374863e-09,-1.11449094e-10,9.47159769e-07,-9.85229878e-09,-1.07232649e-10,1.54644899e-09,5.83087739e-10,8.470e-21,2.118e-22
10.6000,60.00000,-40.00000,0.027905,19.199821,0.001088,19.199841,0.0048207,0.0000088,0.0010678,0.005522,0.005283,1.62017165e-06,-9.32844118e-09,6.15730627e-11,1.54980779e-06,-9.22311531e-09,6.49967482e-11,1.54644899e-09,5.85384792e-10,2.541e-21,4.235e-22
10.6200,60.00000,-40.00000,0.027905,19.199818,0.001088,19.199837,0.0048206,0.0000088,0.0010678,0.007465,0.007218,2.19974508e-06,-3.47561408e-09,-6.72342721e-11,2.12685498e-06,-3.41342789e-09,-6.29273797e-11,1.54644899e-09,5.87488490e-10,2.541e-21,4.235e-22
10.6400,60.00000,-40.00000,0.027905,19.199814,0.001088,19.199834,0.0048206,0.0000088,0.0010678,0.009281,0.009030,2.74316608e-06,3.99343632e-09,-1.32133481e-10,2.66901677e-06,4.01242154e-09,-1.27573788e-10,1.54644899e-09,5.89343066e-10,5.082e-21,9.529e-22
10.6600,60.00000,-40.00000,0.027905,19.199811,0.001088,19.199831,0.0048206,0.0000088,0.0010678,0.010955,0.010704,3.24168982e-06,8.56759899e-09,2.34363083e-11,3.16756917e-06,8.56947280e-09,2.71226821e-11,1.54644899e-09,5.90907136e-10,8.470e-21,1.694e-21
10.6800,60.00000,-40.00000,0.027905,19.199808,0.001088,19.199828,0.0048206,0.0000088,0.0010677,0.012468,0.012222,3.68732085e-06,7.48539203e-09,-1.35690516e-10,3.61451471e-06,7.50609664e-09,-1.31222389e-10,1.54644899e-09,5.92160644e-10,1.694e-21,8.470e-22
10.7000,60.00000,-40.00000,0.027905,19.199806,0.001088,19.199825,0.0048206,0.0000088,0.0010677,0.013796,0.013558,4.07297011e-06,1.35800173e-09,-1.28692613e-10,4.00273923e-06,1.42128113e-09,-1.24598029e-10,1.54644899e-09,5.93105133e-10,8.470e-22,3.706e-22
10.7200,60.00000,-40.00000,0.027906,19.199804,0.001088,19.199823,0.0048206,0.0000088,0.0010677,0.014905,0.014679,4.39255318e-06,-6.22216036e-09,1.70120208e-12,4.32611099e-06,-6.11934370e-09,4.88956370e-12,1.54644899e-09,5.93759333e-10,8.470e-22,2.118e-22
10.7400,60.00000,-40.00000,0.027906,19.199802,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015762,0.015553,4.64106373e-06,-1.08236075e-08,-1.69123122e-10,4.57955545e-06,-1.07096518e-08,-1.65291736e-10,1.54644899e-09,5.94158905e-10,2.541e-21,2.118e-22
10.7600,60.00000,-40.00000,0.027906,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.016347,0.016158,4.81463199e-06,-9.79229964e-09,-1.05518248e-10,4.75911534e-06,-9.70452278e-09,-1.02489793e-10,1.54644899e-09,5.94358063e-10,3.388e-21,2.118e-22
10.7800,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016652,0.016487,4.91055684e-06,-3.80925361e-09,-2.57562362e-11,4.86198457e-06,-3.77220123e-09,-2.34506150e-11,1.54644899e-09,5.94424869e-10,8.470e-22,5.294e-23
10.8000,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016683,0.016545,4.92735719e-06,3.54064877e-09,-1.95768794e-10,4.88656120e-06,3.52917793e-09,-1.92983264e-10,1.54644899e-09,5.94433050e-10,2.647e-22,2.647e-23
10.8200,60.00000,-40.00000,0.027906,19.199800,0.001088,19.199820,0.0048206,0.0000088,0.0010677,0.016457,0.016347,4.86482381e-06,7.91031817e-09,-8.41029469e-11,4.83250075e-06,7.87732560e-09,-8.24853139e-11,1.54644899e-09,5.94458592e-10,6.353e-22,1.059e-22
10.8400,60.00000,-40.00000,0.027907,19.199801,0.001088,19.199821,0.0048206,0.0000088,0.0010677,0.015984,0.015905,4.72403870e-06,6.75618238e-09,-4.99823200e-11,4.70073763e-06,6.73695607e-09,-4.89483599e-11,1.54644899e-09,5.94578699e-10,8.470e-22,1.059e-22
10.8600,60.00000,-40.00000,0.027907,19.199803,0.001088,19.199822,0.0048206,0.0000088,0.0010677,0.015269,0.015222,4.50738024e-06,8.28877830e-10,-1.87212258e-10,4.49349263e-06,8.45735600e-10,-1.86008811e-10,1.54644899e-09,5.94865451e-10,2.541e-21,1.059e-22
10.8800,60.00000,-40.00000,0.027907,19.199804,0.001089,19.199824,0.0048206,0.0000088,0.0010677,0.014315,0.014301,4.21847973e-06,-6.29529880e-09,-3.53329296e-11,4.21423242e-06,-6.24633072e-09,-3.55316601e-11,1.54644899e-09,5.95377326e-10,3.388e-21,2.118e-22
10.9000,60.00000,-40.00000,0.027907,19.199807,0.001089,19.199827,0.0048206,0.0000088,0.0010677,0.013121,0.013140,3.86212754e-06,-1.03529645e-08,-4.95974685e-11,3.86757923e-06,-1.02996623e-08,-5.01104509e-11,1.54644899e-09,5.96156865e-10,1.694e-21,4.235e-22
10.9200,60.00000,-40.00000,0.027907,19.199809,0.001089,19.199829,0.0048206,0.0000088,0.0010678,0.011700,0.011751,3.44417581e-06,-8.91106901e-09,-1.50936596e-10,3.45921675e-06,-8.88839498e-09,-1.51454527e-10,1.54644899e-09,5.97231739e-10,1.694e-21,4.235e-22
10.9400,60.00000,-40.00000,0.027908,19.199812,0.001089,19.199832,0.0048206,0.0000088,0.0010678,0.010078,0.010160,2.97142511e-06,-2.79028363e-09,9.21114937e-12,2.99577992e-06,-2.81954620e-09,7.35786108e-12,1.54644899e-09,5.98611756e-10,1.694e-21,4.235e-22
10.9600,60.00000,-40.00000,0.027908,19.199816,0.001089,19.199836,0.0048206,0.0000088,0.0010678,0.008291,0.008404,2.45151221e-06,4.44008972e-09,-5.58894757e-11,2.48474537e-06,4.36392586e-09,-5.77160356e-11,1.54644899e-09,6.00284782e-10,1.694e-21,6.353e-22
10.9800,60.00000,-40.00000,0.027908,19.199819,0.001089,19.199839,0.0048206,0.0000088,0.0010678,0.006384,0.006525,1.89282033e-06,8.59429147e-09,-1.10047619e-10,1.93434379e-06,8.49961453e-09,-1.12081412e-10,1.54644899e-09,6.02218886e-10,1.186e-20,4.235e-22
11.0000,60.00000,-40.00000,0.027908,19.199823,0.001089,19.199843,0.0048207,0.0000088,0.0010678,0.004395,0.004562,1.30436601e-06,7.34129460e-09,5.00903081e-11,1.35344904e-06,7.26314006e-09,4.68398871e-11,1.54644899e-09,6.04367791e-10,1.694e-21,2.118e-22
11.0200,60.00000,-40.00000,0.027908,19.199827,0.001089,19.199847,0.0048207,0.0000088,0.0010679,0.002352,0.002541,6.95664139e-07,1.56202712e-09,-4.32451124e-11,7.51445641e-07,1.52164999e-09,-4.62346644e-11,1.54644899e-09,6.06672287e-10,1.694e-21,2.118e-22
11.0400,60.00000,-40.00000,0.027909,19.199831,0.001089,19.199851,0.0048207,0.0000088,0.0010679,0.000277,0.000485,7.65778649e-08,-5.19232295e-09,-4.05112733e-11,1.38081021e-07,-5.19952213e-09,-4.38799502e-11,1.54644899e-09,6.09060577e-10,5.082e-21,8.470e-22
11.0600,60.00000,-40.00000,0.027909,19.199835,0.001089,19.199855,0.0048207,0.0000088,0.0010679,-0.001809,-0.001585,-5.42871847e-07,-8.82277639e-09,9.89559410e-11,-4.76722332e-07,-8.82381232e-09,9.47061238e-11,1.54644899e-09,6.11454623e-10,3.388e-21,1.165e-21
11.0800,60.00000,-40.00000,0.027909,19.199839,0.001089,19.199859,0.0048207,0.0000088,0.0010679,-0.003882,-0.003646,-1.15269573e-06,-7.10812755e-09,-2.08857334e-11,-1.08305426e-06,-7.13568733e-09,-2.45457178e-11,1.54644899e-09,6.13778695e-10,6.776e-21,8.470e-22
11.1000,60.00000,-40.00000,0.027909,19.199843,0.001089,19.199862,0.0048207,0.0000088,0.0010679,-0.005903,-0.005659,-1.74310310e-06,-9.98308985e-10,2.24963278e-11,-1.67118252e-06,-1.07077670e-09,1.84627138e-11,1.54644899e-09,6.15962682e-10,3.388e-21,1.271e-21
11.1200,60.00000,-40.00000,0.027909,19.199846,0.001089,19.199866,0.0048207,0.0000088,0.0010680,-0.007829,-0.007581,-2.30466148e-06,5.96493741e-09,1.20037414e-10,-2.23171150e-06,5.85488796e-09,1.15583132e-10,1.54644899e-09,6.17943316e-10,3.388e-21,8.470e-22
11.1400,60.00000,-40.00000,0.027909,19.199850,0.001089,19.199869,0.0048207,0.0000088,0.0010680,-0.009617,-0.009370,-2.82842173e-06,9.75841124e-09,-8.95724634e-12,-2.75570738e-06,9.63989516e-09,-1.26267637e-11,1.54644899e-09,6.19669619e-10,6.776e-21,1.059e-21
11.1600,60.00000,-40.00000,0.027909,19.199853,0.001089,19.199872,0.0048207,0.0000088,0.0010680,-0.011230,-0.010988,-3.30602882e-06,8.25722108e-09,7.73807298e-11,-3.23480909e-06,8.16432372e-09,7.32860395e-11,1.54644899e-09,6.21109119e-10,5.082e-21,7.412e-22
11.1800,60.00000,-40.00000,0.027909,19.199855,0.001089,19.199875,0.0048207,0.0000088,0.0010680,-0.012646,-0.012414,-3.72985090e-06,2.46753074e-09,1.36008072e-10,-3.66135750e-06,2.41971478e-09,1.31887547e-10,1.54644899e-09,6.22248277e-10,1.694e-21,4.235e-22
11.2000,60.00000,-40.00000,0.027909,19.199858,0.001089,19.199878,0.0048207,0.0000088,0.0010680,-0.013855,-0.013636,-4.09310300e-06,-4.09047879e-09,1.87340036e-11,-4.02851938e-06,-4.09918532e-09,1.54805368e-11,1.54644899e-09,6.23090276e-10,3.388e-21,2.118e-22
11.2200,60.00000,-40.00000,0.027909,19.199860,0.001089,19.199880,0.0048207,0.0000088,0.0010680,-0.014849,-0.014647,-4.38997558e-06,-7.47958838e-09,1.32317740e-10,-4.33041641e-06,-7.47627496e-09,1.28714290e-10,1.54644899e-09,6.23656576e-10,1.694e-21,6.353e-22
11.2400,60.00000,-40.00000,0.027908,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015620,-0.015439,-4.61576139e-06,-5.67775726e-09,1.37318338e-10,-4.56225273e-06,-5.69383336e-09,1.34182301e-10,1.54644899e-09,6.23988630e-10,2.541e-21,2.118e-22
11.2600,60.00000,-40.00000,0.027908,19.199862,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016153,-0.015995,-4.76693579e-06,2.46520516e-10,3.22328698e-11,-4.72039683e-06,1.94469498e-10,3.00404512e-11,1.54644899e-09,6.24143417e-10,2.118e-22,1.059e-22
11.2800,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016426,-0.016295,-4.84120439e-06,6.78871854e-09,1.52159598e-10,-4.80243140e-06,6.70908687e-09,1.49746827e-10,1.54644899e-09,6.24186712e-10,2.118e-22,7.941e-23
11.3000,60.00000,-40.00000,0.027908,19.199863,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016425,-0.016322,-4.83752192e-06,1.00917788e-08,1.09006434e-10,-4.80717470e-06,1.00131741e-08,1.07399145e-10,1.54644899e-09,6.24190498e-10,4.235e-22,1.059e-22
11.3200,60.00000,-40.00000,0.027908,19.199862,0.001089,19.199882,0.0048207,0.0000088,0.0010680,-0.016143,-0.016071,-4.75607347e-06,8.22933201e-09,3.68763902e-11,-4.73466472e-06,8.18376082e-09,3.60577742e-11,1.54644899e-09,6.24231197e-10,2.118e-21,1.059e-22
11.3400,60.00000,-40.00000,0.027907,19.199861,0.001089,19.199881,0.0048207,0.0000088,0.0010680,-0.015588,-0.015547,-4.59826022e-06,2.32589378e-09,1.60202375e-10,-4.58614746e-06,2.33001190e-09,1.59209386e-10,1.54644899e-09,6.24383107e-10,3.388e-21,4.235e-22
11.3600,60.00000,-40.00000,0.027907,19.199860,0.001089,19.199880,0.0048207,0.0000088,0.0010680,-0.014782,-0.014773,-4.36668766e-06,-4.13300988e-09,8.22436003e-11,-4.36406753e-06,-4.08746168e-09,8.22533900e-11,1.54644899e-09,6.24710943e-10,6.353e-22,1.059e-22
11.3800,60.00000,-40.00000,0.027907,19.199858,0.001089,19.199878,0.0048207,0.0000088,0.0010680,-0.013749,-0.013773,-4.06513712e-06,-7.37175675e-09,4.56475286e-11,-4.07204207e-06,-7.31278934e-09,4.62660326e-11,1.54644899e-09,6.25267528e-10,8.470e-22,6.353e-22
11.4000,60.00000,-40.00000,0.027907,19.199855,0.001088,19.199875,0.0048207,0.0000088,0.0010680,-0.012513,-0.012568,-3.69853347e-06,-5.55716603e-09,1.48063168e-10,-3.71483089e-06,-5.51576907e-09,1.48665926e-10,1.54644899e-09,6.26093035e-10,5.082e-21,4.235e-22
11.4200,60.00000,-40.00000,0.027907,19.199853,0.001088,19.199873,0.0048207,0.0000088,0.0010680,-0.011090,-0.011176,-3.27287832e-06,1.34785307e-10,3.51445418e-11,-3.29827244e-06,1.42968023e-10,3.68907667e-11,1.54644899e-09,6.27210523e-10,6.776e-21,8.470e-22
11.4400,60.00000,-40.00000,0.027906,19.199850,0.001088,19.199869,0.0048207,0.0000088,0.0010680,-0.009492,-0.009607,-2.79513639e-06,6.24168605e-09,3.04028217e-11,-2.82917343e-06,6.22532764e-09,3.25129719e-11,1.54644899e-09,6.28621869e-10,1.016e-20,4.235e-22
11.4600,60.00000,-40.00000,0.027906,19.199846,0.001088,19.199866,0.0048207,0.0000088,0.0010680,-0.007733,-0.007875,-2.27310575e-06,9.07376814e-09,1.05068725e-10,-2.31518218e-06,9.06029962e-09,1.07222196e-10,1.54644899e-09,6.30309562e-10,3.388e-21,6.353e-22
11.4800,60.00000,-40.00000,0.027906,19.199843,0.001088,19.199863,0.0048207,0.0000088,0.0010679,-0.005835,-0.006003,-1.71526615e-06,6.89508097e-09,-1.78472228e-11,-1.76463986e-06,6.91397602e-09,-1.46814288e-11,1.54644899e-09,6.32240574e-10,1.694e-21,8.470e-22
11.5000,60.00000,-40.00000,0.027906,19.199839,0.001088,19.199859,0.0048207,0.0000088,0.0010679,-0.003834,-0.004023,-1.13062443e-06,9.36920546e-10,1.86239172e-11,-1.18642847e-06,1.00181480e-09,2.17752179e-11,1.54644899e-09,6.34366821e-10,8.470e-21,4.235e-22
11.5200,60.00000,-40.00000,0.027906,19.199835,0.001088,19.199855,0.0048207,0.0000088,0.0010679,-0.001773,-0.001981,-5.28584995e-07,-5.35456778e-09,6.42572318e-11,-5.89842960e-07,-5.25425546e-09,6.74696518e-11,1.54644899e-09,6.36625745e-10,8.470e-21,6.353e-22
11.5400,60.00000,-40.00000,0.027906,19.199831,0.001088,19.199851,0.0048207,0.0000088,0.0010679,0.000303,0.000080,8.11822149e-08,-8.36647904e-09,-5.74794384e-11,1.55392718e-08,-8.25957704e-09,-5.34443003e-11,1.54644899e-09,6.38946101e-10,3.388e-21,4.235e-22
11.5600,60.00000,-40.00000,0.027906,19.199827,0.001088,19.199847,0.0048207,0.0000088,0.0010679,0.002356,0.002122,6.88877386e-07,-6.44910323e-09,3.76903915e-12,6.19992791e-07,-6.36600726e-09,7.52418304e-12,1.54644899e-09,6.41254808e-10,5.082e-21,8.470e-22
11.5800,60.00000,-40.00000,0.027905,19.199824,0.001088,19.199843,0.0048207,0.0000088,0.0010678,0.004356,0.004116,1.28471059e-06,-8.76236051e-10,6.89407089e-12,1.21378274e-06,-8.31438654e-10,1.07809535e-11,1.54644899e-09,6.43479632e-10,5.082e-21,1.271e-21
