candidate,station_mm,y_max,y_min,z_max,z_min,clr_plusY,clr_minusY,clr_plusZ,clr_minusZ,rail_min_clearance_mm,governing_rail_zone,responsible_link,classification
CAND_2_THIN,177.0,35.125,-35.125,10.077,9.193,78.025,78.025,103.073,122.343,117.379,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-179.0,2.598,-3.598,12.745,11.345,110.552,109.552,100.405,124.495,136.595,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-178.0,7.201,-5.140,11.345,11.045,105.949,108.010,101.805,124.195,134.915,PY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-177.0,8.642,-9.642,11.045,11.045,104.508,103.508,102.105,124.195,133.374,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-175.0,36.914,-37.914,16.045,11.045,76.236,75.236,97.105,124.195,112.318,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-174.0,38.125,-39.125,16.545,14.866,75.025,74.025,96.605,128.016,109.800,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-163.0,38.125,-39.125,42.474,42.474,75.025,74.025,70.676,155.624,90.329,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-157.0,3.616,-4.616,5.945,5.945,109.534,108.534,107.205,119.095,140.533,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-155.0,7.493,-8.493,5.945,5.945,105.657,104.657,107.205,119.095,137.800,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-154.0,35.218,-36.217,11.045,11.045,77.932,76.933,102.105,124.195,115.953,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-153.0,10.906,-11.905,5.945,5.945,102.244,101.245,107.205,119.095,135.441,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-150.0,13.656,-14.655,5.945,5.945,99.494,98.495,107.205,119.095,133.573,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-149.0,32.375,-33.375,71.713,65.768,80.775,79.775,41.437,178.918,79.335,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-148.0,36.928,-37.928,76.372,11.045,76.222,75.222,36.778,124.195,77.415,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-147.0,32.375,-33.375,78.904,57.740,80.775,79.775,34.246,170.890,75.782,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-146.0,38.125,-39.125,81.480,5.945,75.025,74.025,31.670,119.095,70.017,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-145.0,32.375,-33.375,83.325,54.830,80.775,79.775,29.825,167.980,74.462,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-144.0,25.375,-18.875,53.744,52.667,87.775,94.275,59.406,165.817,94.448,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-143.0,38.125,-39.125,86.150,11.345,75.025,74.025,27.000,124.495,68.340,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-142.0,37.969,-38.969,87.140,5.945,75.181,74.181,26.010,119.095,73.451,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-141.0,32.375,-33.375,49.639,48.631,80.775,79.775,63.511,161.781,90.655,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-140.0,38.000,-39.000,89.495,11.345,75.150,74.150,23.655,124.495,76.227,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-139.0,38.125,-39.125,90.379,89.750,75.025,74.025,22.771,202.900,67.198,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-138.0,22.425,-18.875,90.706,5.945,90.725,94.275,22.444,119.095,83.399,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-137.0,37.875,-33.375,91.818,11.345,75.275,79.775,21.332,124.495,75.671,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-136.0,37.720,-38.719,92.422,11.045,75.430,74.431,20.728,124.195,76.360,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-135.0,32.375,-33.375,92.956,92.919,80.775,79.775,20.194,206.069,72.228,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-134.0,38.125,-39.125,93.561,5.945,75.025,74.025,19.589,119.095,66.500,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-133.0,32.375,-33.375,94.167,43.136,80.775,79.775,18.983,156.286,75.308,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-132.0,29.275,-30.075,94.693,42.676,83.875,83.075,18.457,155.826,76.031,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-131.0,32.375,-33.375,95.041,42.282,80.775,79.775,18.109,155.432,71.920,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-130.0,36.192,-37.192,95.447,5.945,76.958,75.958,17.703,119.095,75.935,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-129.0,38.125,-39.125,95.748,41.365,75.025,74.025,17.402,154.515,66.127,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-128.0,29.275,-30.075,95.854,41.110,83.875,83.075,17.296,154.260,75.092,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-127.0,29.275,-25.275,96.318,5.945,83.875,87.875,16.832,119.095,75.844,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-126.0,32.375,-33.375,96.587,40.750,80.775,79.775,16.563,153.900,71.749,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-125.0,29.275,-8.493,96.721,5.945,83.875,104.657,16.429,119.095,75.791,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-124.0,34.012,-35.012,96.860,11.045,79.138,78.138,16.290,124.195,74.983,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-123.0,38.125,-39.125,96.964,5.945,75.025,74.025,16.186,119.095,65.974,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-122.0,32.375,-33.375,97.053,40.186,80.775,79.775,16.097,153.336,71.679,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-121.0,29.275,-25.275,40.113,40.100,83.875,87.875,73.037,153.250,99.237,PY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-120.0,30.880,-31.880,10.451,-3.988,82.270,81.270,102.699,109.162,122.501,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-119.0,32.375,-33.375,40.137,-7.122,80.775,79.775,73.013,106.028,96.158,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-118.0,32.880,-33.880,14.782,-9.302,80.270,79.270,98.368,103.848,119.952,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-117.0,38.125,-39.125,96.900,-10.150,75.025,74.025,16.250,103.000,65.982,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-116.0,30.880,-31.880,19.133,-11.668,82.270,81.270,94.017,101.482,114.138,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-115.0,32.880,-33.880,20.021,-13.554,80.270,79.270,93.129,99.596,113.621,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-114.0,32.880,-31.880,-10.315,-15.351,80.270,81.270,123.465,97.799,115.605,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-113.0,30.880,-31.880,23.003,-56.086,82.270,81.270,90.147,57.064,97.161,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-112.0,32.880,-33.880,23.618,-54.373,80.270,79.270,89.532,58.777,102.987,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-111.0,38.125,-39.125,95.558,-60.977,75.025,74.025,17.592,52.173,66.153,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-110.0,30.880,-31.880,25.576,-18.807,82.270,81.270,87.574,94.343,112.093,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-109.0,30.880,-31.880,26.272,25.253,82.270,81.270,86.878,138.403,107.700,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-108.0,32.880,-33.880,26.650,-45.775,80.270,79.270,86.500,67.375,102.704,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-107.0,27.500,-28.500,-21.132,-21.228,85.650,84.650,134.282,91.922,113.022,NY_NZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-106.0,27.500,-28.500,28.131,-21.327,85.650,84.650,85.019,91.823,110.306,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-105.0,38.125,-39.125,93.000,-21.951,75.025,74.025,20.150,91.199,66.553,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-104.0,38.125,-39.125,29.030,-20.196,75.025,74.025,84.120,92.954,105.399,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-103.0,24.400,-20.400,-22.807,-22.807,88.750,92.750,135.957,90.343,114.623,PY_NZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-102.0,27.500,-28.500,30.042,-23.380,85.650,84.650,83.108,89.770,108.989,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-101.0,38.125,-39.125,89.340,89.339,75.025,74.025,23.810,202.489,67.290,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-100.0,27.500,-28.500,30.695,30.474,85.650,84.650,82.455,143.624,106.152,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,-99.0,32.880,-33.880,30.409,-24.411,80.270,79.270,82.741,88.739,103.957,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-98.0,27.500,-33.880,28.676,-24.692,85.650,79.270,84.474,88.458,103.829,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-97.0,38.125,-39.125,84.743,84.743,75.025,74.025,28.407,197.893,68.482,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-94.0,38.125,-39.125,79.418,-25.198,75.025,74.025,33.732,87.952,70.215,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-93.0,38.125,-39.125,61.572,-25.227,75.025,74.025,51.578,87.923,78.417,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-92.0,38.125,-39.125,73.605,67.565,75.025,74.025,39.545,180.715,72.508,NY_PZ,link1,INSIDE_NOMINAL
CAND_3_THIN,-91.0,24.400,-33.880,-24.859,-25.228,88.750,79.270,138.009,87.922,106.653,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-90.0,32.880,32.880,-24.978,-24.978,80.270,146.030,138.128,88.172,107.232,PY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-89.0,32.880,-33.880,29.414,-25.075,80.270,79.270,83.736,88.075,103.290,NY_PZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-88.0,35.482,-36.480,31.403,-52.300,77.668,76.670,81.747,60.850,85.954,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-87.0,36.107,-37.104,-51.922,-51.926,77.043,76.046,165.072,61.224,85.690,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-86.0,4.998,-6.001,-101.943,-102.938,108.152,107.149,215.093,10.212,98.686,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-85.0,7.402,-6.181,-102.003,-102.867,105.748,106.969,215.153,10.283,97.271,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-84.0,9.509,-10.571,-101.499,-102.432,103.641,102.579,214.649,10.718,94.109,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-83.0,37.316,-38.313,30.265,-111.286,75.834,74.837,82.885,1.864,78.184,NY_NZ,link5,NEAR_BOUNDARY
CAND_3_THIN,-82.0,36.106,-37.105,-65.991,-111.464,77.044,76.045,179.141,1.686,77.826,NY_NZ,link5,NEAR_BOUNDARY
CAND_3_THIN,-81.0,15.633,-10.571,-101.196,-110.963,97.517,102.579,214.346,2.187,89.084,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-80.0,17.818,-18.821,-99.816,-110.336,95.332,94.329,212.966,2.814,85.965,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-79.0,12.558,-14.701,-109.967,-110.348,100.592,98.449,223.117,2.802,89.949,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-78.0,37.925,-38.922,-48.626,-109.544,75.225,74.228,161.776,3.606,85.039,PY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-77.0,37.315,-38.314,-64.364,-109.511,75.835,74.836,177.514,3.639,77.611,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-76.0,37.617,-38.616,-63.735,-63.740,75.533,74.534,176.885,49.410,77.682,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-75.0,37.092,-38.091,-68.881,-108.542,76.058,75.059,182.031,4.608,75.561,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-74.0,37.616,-38.616,-68.425,-108.471,75.534,74.534,181.575,4.679,75.317,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-73.0,37.925,-38.922,-46.945,-103.156,75.225,74.228,160.095,9.994,80.270,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-72.0,38.001,-38.999,-57.166,-107.356,75.149,74.151,170.316,5.794,79.611,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-71.0,37.924,-38.923,-67.386,-107.257,75.226,74.227,180.536,5.893,75.555,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-70.0,25.270,-26.279,-96.986,-106.702,87.880,86.871,210.136,6.448,78.577,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-69.0,37.316,-38.313,-45.278,-103.249,75.834,74.837,158.428,9.901,78.357,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-68.0,26.280,-27.283,-95.626,-106.017,86.870,85.867,208.776,7.133,77.892,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-67.0,37.924,-38.923,-65.705,-105.899,75.226,74.227,178.855,7.251,76.398,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-66.0,26.778,-27.780,-95.520,-105.299,86.372,85.370,208.670,7.851,77.374,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-65.0,37.617,-38.616,-43.650,-95.448,75.533,74.534,156.800,17.702,77.125,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-64.0,37.616,-38.616,-59.348,-104.559,75.534,74.534,172.498,8.591,76.828,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-63.0,27.672,-28.683,-93.721,-104.433,85.478,84.467,206.871,8.717,76.749,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-62.0,27.692,-28.694,-93.984,-103.796,85.458,84.456,207.134,9.354,76.578,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-61.0,-28.809,-28.809,-93.884,-93.884,141.959,84.341,207.034,19.266,76.601,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-60.0,27.530,27.530,-103.021,-103.021,85.620,140.680,216.171,10.129,77.137,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-59.0,36.106,-37.105,-57.720,-102.897,77.044,76.045,170.870,10.253,75.982,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-58.0,27.875,-28.879,-92.418,-102.232,85.275,84.271,205.568,10.918,75.879,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-57.0,-28.810,-33.880,20.130,-92.299,141.960,79.270,93.020,20.851,76.839,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-56.0,27.898,-28.902,-101.439,-101.724,85.252,84.248,214.589,11.426,75.816,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-55.0,27.875,-28.879,-90.531,-101.331,85.275,84.271,203.681,11.819,75.857,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-54.0,27.324,-28.810,-90.861,-100.647,85.826,84.340,204.011,12.503,75.945,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-53.0,-28.077,-28.077,-90.735,-90.735,141.227,85.073,203.885,22.415,77.827,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-52.0,27.530,26.671,-89.377,-99.862,85.620,139.821,202.527,13.288,77.269,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-51.0,27.323,-28.329,-89.332,-99.774,85.827,84.821,202.482,13.376,76.497,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-50.0,26.052,-28.077,-89.356,-99.083,87.098,85.073,202.506,14.067,76.775,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-49.0,-26.630,-26.630,-89.232,-89.232,139.780,86.520,202.382,23.918,79.529,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-48.0,26.436,26.436,-98.324,-98.324,86.714,139.586,211.474,14.826,78.470,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-47.0,24.644,24.644,-88.518,-88.518,88.506,137.794,201.668,24.632,81.616,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-46.0,26.052,-27.057,-87.939,-98.268,87.098,86.093,201.089,14.882,77.882,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-45.0,29.880,-33.880,18.531,-87.829,83.270,79.270,94.619,25.321,81.890,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-44.0,24.644,-33.880,-9.124,-96.866,88.506,79.270,122.274,16.284,80.384,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-43.0,32.880,-33.880,17.758,-96.852,80.270,79.270,95.392,16.298,79.966,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-42.0,24.502,-33.880,-8.718,-96.177,88.648,79.270,121.868,16.973,80.590,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-41.0,33.175,-34.175,68.868,-86.563,79.975,78.975,44.282,26.587,79.163,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-40.0,33.175,-34.175,69.346,-95.526,79.975,78.975,43.804,17.624,78.823,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-39.0,21.495,-33.880,-10.825,-95.561,91.655,79.270,123.975,17.589,82.688,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-38.0,32.880,-33.880,10.987,-94.911,80.270,79.270,102.163,18.239,83.459,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-37.0,19.170,-33.880,-32.525,-94.340,93.980,79.270,145.675,18.810,86.100,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-36.0,18.329,-33.880,-33.360,-94.431,94.821,79.270,146.510,18.719,85.967,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-35.0,11.672,-33.880,-33.468,-93.813,101.478,79.270,146.618,19.337,86.864,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-34.0,33.175,-34.175,61.295,-93.489,79.975,78.975,51.855,19.661,82.743,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-33.0,33.175,-34.175,60.932,-93.119,79.975,78.975,52.218,20.031,82.934,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-32.0,32.880,-33.880,-29.585,-92.760,80.270,79.270,142.735,20.390,93.673,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-31.0,13.362,-13.610,-47.255,-92.383,99.788,99.540,160.405,20.767,93.820,NY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-30.0,14.588,-16.056,-49.347,-92.263,98.562,97.094,162.497,20.887,98.074,PY_NZ,link6,INSIDE_NOMINAL
CAND_3_THIN,-29.0,24.500,-25.500,-52.816,-91.980,88.650,87.650,165.966,21.170,88.693,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-28.0,15.900,-16.900,-55.260,-56.498,97.250,96.250,168.410,56.652,100.094,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-27.0,24.074,-25.075,-57.735,-68.940,89.076,88.075,170.885,44.210,87.221,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-26.0,22.811,-23.813,-60.179,-73.102,90.339,89.337,173.329,40.048,86.776,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-25.0,13.361,-15.022,-63.645,-64.719,99.789,98.128,176.795,48.431,98.563,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-24.0,20.754,-21.757,-65.737,-88.224,92.396,91.393,178.887,24.926,87.392,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-23.0,17.974,-18.977,-68.413,-89.119,95.176,94.173,181.563,24.031,89.032,NY_NZ,link5,INSIDE_NOMINAL
CAND_3_THIN,-22.0,29.875,-30.875,-70.880,-83.344,83.275,82.275,184.030,29.806,78.430,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-21.0,25.870,-26.756,-81.070,-87.184,87.280,86.394,194.220,25.966,81.185,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-20.0,21.325,-2.809,-84.342,-88.079,91.825,110.341,197.492,25.071,85.764,PY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-19.0,16.330,-22.113,-84.919,-86.977,96.820,91.037,198.069,26.173,84.862,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-18.0,10.988,-17.041,-87.420,-89.221,102.162,96.109,200.570,23.929,89.287,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-17.0,32.880,-33.880,-47.166,-90.592,80.270,79.270,160.316,22.558,90.755,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-15.0,29.875,29.875,-74.452,-74.452,83.275,143.025,187.602,38.698,80.643,PY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-14.0,33.175,-34.175,78.701,-75.259,79.975,78.975,34.449,37.891,75.101,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,-13.0,25.870,-26.756,-78.296,-78.995,87.280,86.394,191.446,34.155,82.010,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,-12.0,21.325,-22.113,-81.569,-82.146,91.825,91.037,194.719,31.004,85.550,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,4.0,7.453,-8.453,-2.685,-3.649,105.697,104.697,115.835,109.501,139.481,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,5.0,8.807,-9.807,-4.695,-4.695,104.343,103.343,117.845,108.455,137.790,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,11.0,23.247,-24.247,-20.270,-20.270,89.903,88.903,133.420,92.880,116.553,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,12.0,33.175,-34.175,59.550,-24.049,79.975,78.975,53.600,89.101,83.670,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,13.0,28.535,-29.535,-28.224,-28.224,84.615,83.615,141.374,84.926,107.160,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,15.0,30.105,-31.105,-32.689,-82.747,83.045,82.045,145.839,30.403,98.878,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,17.0,30.900,-31.900,-37.331,-44.704,82.250,81.250,150.481,68.446,95.226,PY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,19.0,30.900,-31.900,-42.033,-42.033,82.250,81.250,155.183,71.117,95.987,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,20.0,30.105,-31.105,-46.675,-46.675,83.045,82.045,159.825,66.475,93.648,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,22.0,28.535,-29.535,-51.141,-79.973,84.615,83.615,164.291,33.177,92.226,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,23.0,26.229,-27.229,-55.316,-55.316,86.921,85.921,168.466,57.834,91.803,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,25.0,23.247,-24.247,-59.095,-59.095,89.903,88.903,172.245,54.055,92.412,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,31.0,8.807,-9.807,-74.669,-76.680,104.343,103.343,187.819,36.470,99.469,NY_NZ,link4,INSIDE_NOMINAL
CAND_3_THIN,79.0,33.175,-34.175,83.802,83.802,79.975,78.975,29.348,196.952,73.494,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,80.0,33.175,-34.175,63.268,63.268,79.975,78.975,49.882,176.418,81.726,NY_PZ,link2,INSIDE_NOMINAL
CAND_3_THIN,98.0,40.125,-40.125,30.141,21.616,73.025,73.025,83.009,134.766,98.565,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,99.0,40.125,-40.125,34.220,34.220,73.025,73.025,78.930,147.370,95.519,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,100.0,40.125,-40.125,17.544,17.544,73.025,73.025,95.606,130.694,108.402,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,101.0,40.125,40.125,25.035,23.443,73.025,153.275,88.115,136.593,102.479,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,102.0,40.125,-40.125,26.457,13.838,73.025,73.025,86.693,126.988,101.379,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,105.0,40.125,-40.125,10.661,10.661,73.025,73.025,102.489,123.811,114.006,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,107.0,40.125,-40.125,50.142,50.142,73.025,73.025,63.008,163.292,84.467,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,108.0,40.125,-40.125,8.152,8.152,73.025,73.025,104.998,121.302,116.083,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,112.0,40.125,-40.125,6.419,6.419,73.025,73.025,106.731,119.569,117.528,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,115.0,40.125,40.125,42.526,41.878,73.025,153.275,70.624,155.028,89.570,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,116.0,40.125,-40.125,42.834,5.540,73.025,73.025,70.316,118.690,89.357,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,117.0,40.125,40.125,42.846,42.761,73.025,153.275,70.304,155.911,89.349,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,118.0,40.125,-40.125,75.752,9.405,73.025,73.025,37.398,122.555,70.701,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,119.0,40.125,40.125,9.183,9.051,73.025,153.275,103.967,122.201,115.228,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,120.0,40.125,-40.125,9.075,5.551,73.025,73.025,104.075,118.701,115.318,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,121.0,40.125,-38.125,9.473,3.563,73.025,75.025,103.677,116.713,114.988,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,122.0,40.125,40.125,10.195,9.799,73.025,153.275,102.955,122.949,114.390,PY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,125.0,40.125,-40.125,91.252,4.553,73.025,73.025,21.898,117.703,65.901,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,127.0,40.125,-40.125,94.970,94.970,73.025,73.025,18.180,208.120,65.247,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,129.0,40.125,-40.125,8.208,8.208,73.025,73.025,104.942,121.358,116.037,NY_PZ,link3,INSIDE_NOMINAL
CAND_3_THIN,130.0,40.125,-40.125,98.162,98.162,73.025,73.025,14.988,211.312,64.850,NY_PZ,link3,INSIDE_NOMINAL
