fingerprint_id,configuration,component_A,body_A,component_B,body_B,interference_volume_mm3,centroid_mm_x,centroid_mm_y,centroid_mm_z,centroid_source,interference_bbox_mm,donor_hash,native_hash_A,native_hash_B,donor_volume_match_mm3,internal_donor_only,across_moving_joint,motion_relevance,functional_jaw_gap_mm,involves_spacecraft_solar_hdrm_camera_harness,external_collision_relevance,disposition,rationale
L1C1-HOLD-008,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,13.5074,0.0371,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, 10.5074, -2.9629, -99.664, 16.5074, 3.0371]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.064764,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-009,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,-6.7425,-11.6544,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, -9.7425, -14.6544, -99.664, -3.7425, -8.6544]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.064764,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-010,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,-13.4926,0.0369,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, -16.4926, -2.9631, -99.664, -10.4926, 3.0369]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-011,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-102.164,11.0077,-29.9629,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-103.164, 8.0077, -32.9629, -101.164, 14.0077, -26.9629]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-012,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-102.164,-10.9923,-29.9631,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-103.164, -13.9923, -32.9631, -101.164, -7.9923, -26.9631]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-013,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-102.164,-10.9928,30.0369,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-103.164, -13.9928, 27.0369, -101.164, -7.9928, 33.0369]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-014,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-102.164,11.0072,30.0371,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-103.164, 8.0072, 27.0371, -101.164, 14.0072, 33.0371]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-015,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,12.055338,-100.664,-6.7427,11.7283,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-101.664, -9.7427, 8.7283, -99.664, -3.7427, 14.7283]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,12.055338,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-016,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,11.917273,-85.564,0.2694,8.1427,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -0.4902, 7.2475, -82.564, 1.029, 9.0379]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,11.917273,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-017,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,11.917183,-85.564,-0.25725,-8.06865,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -1.0195, -8.9638, -82.564, 0.505, -7.1735]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,11.917183,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-018,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,8.429286,-96.88275,-10.9928,30.0369,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-100.164, -12.4928, 28.5369, -93.6015, -9.4928, 31.5369]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,8.429286,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-019,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,8.429286,-96.88275,-10.9923,-29.9631,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-100.164, -12.4923, -31.4631, -93.6015, -9.4923, -28.4631]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,8.429286,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-020,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,8.429286,-96.88275,11.0077,-29.9629,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-100.164, 9.5077, -31.4629, -93.6015, 12.5077, -28.4629]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,8.429286,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-021,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,8.429286,-96.88275,11.0072,30.0371,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-100.164, 9.5072, 28.5371, -93.6015, 12.5072, 31.5371]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,8.429286,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-022,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,7.670688,-85.564,2.96925,-7.81695,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, 2.2794, -8.4598, -82.564, 3.6591, -7.1741]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,7.670688,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-023,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,7.670685,-85.564,-2.95435,7.891,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -3.6442, 7.2482, -82.564, -2.2645, 8.5338]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,7.670685,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-024,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,5.263453,-85.564,3.44435,7.83,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, 2.9378, 7.2411, -82.564, 3.9509, 8.4189]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,5.263453,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-025,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,5.263453,-85.564,-3.4295,-7.756,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-88.564, -3.9361, -8.3449, -82.564, -2.9229, -7.1671]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,5.263453,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-026,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,-59.9926,0.0366,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, -61.4926, -1.4634, -100.164, -58.4926, 1.5366]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-027,HOLDING,B601_GRIPPER_LEFT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,-79.9926,0.0364,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, -81.4926, -1.4636, -100.164, -78.4926, 1.5364]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,60C634173C1F138FCF6D553652655CF2308C4E302DB3A4DAE818E356E16F8A00,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-028,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,60.0074,0.0375,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, 58.5074, -1.4625, -100.164, 61.5074, 1.5375]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
L1C1-HOLD-029,HOLDING,B601_GRIPPER_PALM.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,B601_GRIPPER_RIGHT_FINGER.SLDPRT,BODY_EVIDENCE_NOT_CAPTURED_BY_PROBE,2.919325,-101.289,80.0074,0.0376,INTERFERENCE_BBOX_CENTER_NOT_VOLUMETRIC_CENTROID,"[-102.414, 78.5074, -1.4624, -100.164, 81.5074, 1.5376]",6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,0E226BA20D6CD2E6E8093EC2772892C2C7AA1C1FCDF8280D0EDDF0EFFD2BCD38,9D88E05B15F8F5D684A2D9EAC28DC67A3B789ABE5421D95843815289ED43C5B7,2.919325,YES,YES,PRISMATIC_JAW_DOF_TRAVEL_0.0_MM,0.0,NO,NONE_INTERNAL_TO_GRIPPER_SUBASSEMBLY,KNOWN_DONOR_INTERNAL_INTERFERENCE_ACCEPTED,"volume matches a frozen donor internal row within tolerance; inherited from accepted donor geometry, no assembly-side correction exists"
