relative_path,object_id,feature_name,feature_type
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","6061-T6 (SS)","MaterialFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Annotations","DetailCabinet"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Comments","CommentsFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_A0","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_M","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_PANEL_LEFT_ROOT","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_PANEL_RIGHT_ROOT","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_S","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","CS_SENSOR_RESERVED","CoordSys"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Equations","EqnFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Favorites","FavoriteFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Front","RefPlane"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","History","HistoryFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Lights, Cameras and Scene","EnvFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","MASTER_ENVELOPE_BAYS_AND_TASK_WIRES","3DProfileFeature"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Origin","OriginProfileFeature"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Right","RefPlane"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Selection Sets","SelectionSetFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Sensors","SensorFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Solid Bodies","SolidBodyFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Surface Bodies","SurfaceBodyFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","Top","RefPlane"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","标注","InkMarkupFolder"
"00_Master_Skeleton/SER_Master_Skeleton_V1_0.SLDPRT","master_skeleton_v1_0","设计活页夹","DocsFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","12U_Equipment_Decks_Visual-1","Reference"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","12U_External_Panels_Visual-1","Reference"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","12U_Frame_Structure_Visual-1","Reference"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Comments","CommentsFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Equations","EqnFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Favorites","FavoriteFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","History","HistoryFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Rail_Contact_Reference_Wire-1","Reference"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Sensors","SensorFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Simulation","AEMSimFeature"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","Task_Face_Panel_Visual-1","Reference"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","上视","RefPlane"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","光源与相机","EnvFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","前视","RefPlane"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","原点","OriginProfileFeature"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","右视","RefPlane"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","标注","InkMarkupFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","注解","DetailCabinet"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","设计活页夹","DocsFolder"
"01_Primary_Structure/12U_Structured_Bus_Visual.SLDASM","primary_structure","配合","MateGroup"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","6061-T6 (SS)","MaterialFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Annotations","DetailCabinet"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Comments","CommentsFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Equations","EqnFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Favorites","FavoriteFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Front","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","History","HistoryFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Lights, Cameras and Scene","EnvFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","MIDDLE_BAY_EQUIPMENT_PLACEHOLDERS","ICE"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","MIDDLE_BAY_EQUIPMENT_PLACEHOLDERS_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","MIDDLE_FRONT_EQUIPMENT_DECK","ICE"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","MIDDLE_FRONT_EQUIPMENT_DECK_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Origin","OriginProfileFeature"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","PLANE_MIDDLE_FRONT_EQUIPMENT_DECK_X","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","PLANE_REAR_BAY_SERVICE_PLACEHOLDERS_X","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","PLANE_REAR_MIDDLE_EQUIPMENT_DECK_X","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","REAR_BAY_SERVICE_PLACEHOLDERS","ICE"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","REAR_BAY_SERVICE_PLACEHOLDERS_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","REAR_MIDDLE_EQUIPMENT_DECK","Extrusion"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","REAR_MIDDLE_EQUIPMENT_DECK_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Right","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Sensors","SensorFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Solid Bodies","SolidBodyFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Surface Bodies","SurfaceBodyFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","Top","RefPlane"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","标注","InkMarkupFolder"
"01_Primary_Structure/parts/12U_Equipment_Decks_Visual.SLDPRT","equipment_decks_and_placeholders","设计活页夹","DocsFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","6061-T6 (SS)","MaterialFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Annotations","DetailCabinet"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Comments","CommentsFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Equations","EqnFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Favorites","FavoriteFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Front","RefPlane"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","FRONT_REMOVABLE_PANELS","ICE"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","FRONT_REMOVABLE_PANELS_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","History","HistoryFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Lights, Cameras and Scene","EnvFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","MIDDLE_REMOVABLE_PANELS","ICE"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","MIDDLE_REMOVABLE_PANELS_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Origin","OriginProfileFeature"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","PLANE_FRONT_REMOVABLE_PANELS_X","RefPlane"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","PLANE_REAR_REMOVABLE_PANELS_X","RefPlane"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","REAR_REMOVABLE_PANELS","Extrusion"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","REAR_REMOVABLE_PANELS_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Right","RefPlane"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Sensors","SensorFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Solid Bodies","SolidBodyFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Surface Bodies","SurfaceBodyFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","Top","RefPlane"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","标注","InkMarkupFolder"
"01_Primary_Structure/parts/12U_External_Panels_Visual.SLDPRT","removable_external_panels","设计活页夹","DocsFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","6061-T6 (SS)","MaterialFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Annotations","DetailCabinet"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Comments","CommentsFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Equations","EqnFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Favorites","FavoriteFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Front","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","History","HistoryFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Lights, Cameras and Scene","EnvFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","LONGITUDINAL_MEMBERS_4X","Extrusion"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","LONGITUDINAL_MEMBERS_4X_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Origin","OriginProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","PLANE_TRANSVERSE_FRAME_RING_1_X","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","PLANE_TRANSVERSE_FRAME_RING_2_X","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","PLANE_TRANSVERSE_FRAME_RING_3_X","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","PLANE_TRANSVERSE_FRAME_RING_4_X","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Right","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Sensors","SensorFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Solid Bodies","SolidBodyFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Surface Bodies","SurfaceBodyFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","Top","RefPlane"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_1","ICE"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_1_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_2","ICE"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_2_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_3","ICE"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_3_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_4","ICE"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","TRANSVERSE_FRAME_RING_4_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","标注","InkMarkupFolder"
"01_Primary_Structure/parts/12U_Frame_Structure_Visual.SLDPRT","primary_frame_structure","设计活页夹","DocsFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","6061-T6 (SS)","MaterialFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Annotations","DetailCabinet"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Comments","CommentsFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Equations","EqnFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Favorites","FavoriteFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Front","RefPlane"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","History","HistoryFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Lights, Cameras and Scene","EnvFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Origin","OriginProfileFeature"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","RAIL_CONTACT_UNKNOWN_WIRE_ONLY","3DProfileFeature"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Right","RefPlane"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Sensors","SensorFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Solid Bodies","SolidBodyFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Surface Bodies","SurfaceBodyFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","Top","RefPlane"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","标注","InkMarkupFolder"
"01_Primary_Structure/parts/Rail_Contact_Reference_Wire.SLDPRT","rail_contact_reference","设计活页夹","DocsFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","6061-T6 (SS)","MaterialFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Annotations","DetailCabinet"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","APPROACH_DIRECTION_REFERENCE_NOT_TRAJECTORY","3DProfileFeature"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Comments","CommentsFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Equations","EqnFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Favorites","FavoriteFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Front","RefPlane"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","History","HistoryFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Lights, Cameras and Scene","EnvFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Origin","OriginProfileFeature"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","PLANE_TASK_FACE_FRAME_X","RefPlane"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Right","RefPlane"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Selection Sets","SelectionSetFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Sensors","SensorFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Solid Bodies","SolidBodyFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Surface Bodies","SurfaceBodyFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","TASK_FACE_FRAME","Extrusion"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","TASK_FACE_FRAME_SKETCH","ProfileFeature"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","Top","RefPlane"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","标注","InkMarkupFolder"
"01_Primary_Structure/parts/Task_Face_Panel_Visual.SLDPRT","task_face_panel","设计活页夹","DocsFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","6061-T6 (SS)","MaterialFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","ADAPTER_BOSS_D100","Extrusion"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","ADAPTER_BOSS_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","ADAPTER_PLATE_160","ICE"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","ADAPTER_PLATE_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Annotations","DetailCabinet"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","B601_BOLT_PATTERN_PCD80_PLACEHOLDER","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","CABLE_PASSAGE_KEEP_OUT_20x40","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","CABLE_ROUTE_REFERENCE_NOT_CUT","3DProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Comments","CommentsFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","CS_M_A0","CoordSys"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Equations","EqnFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Favorites","FavoriteFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Front","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","History","HistoryFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Lights, Cameras and Scene","EnvFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Origin","OriginProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","PLANE_ADAPTER_PLATE_FRONT","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","PLANE_RIB_VISUAL_HORIZONTAL_NEG_Z","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","PLANE_RIB_VISUAL_HORIZONTAL_POS_Z","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","PLANE_RIB_VISUAL_VERTICAL_NEG_Z","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","PLANE_RIB_VISUAL_VERTICAL_POS_Z","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_HORIZONTAL_NEG","ICE"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_HORIZONTAL_NEG_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_HORIZONTAL_POS","ICE"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_HORIZONTAL_POS_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_VERTICAL_NEG","ICE"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_VERTICAL_NEG_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_VERTICAL_POS","ICE"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","RIB_VISUAL_VERTICAL_POS_SKETCH","ProfileFeature"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Right","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Selection Sets","SelectionSetFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Sensors","SensorFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Solid Bodies","SolidBodyFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Surface Bodies","SurfaceBodyFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","Top","RefPlane"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","标注","InkMarkupFolder"
"02_Robot_Mount/B601_Mount_Adapter_Visual.SLDPRT","robot_mount_adapter_v1_visual","设计活页夹","DocsFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","B601_Mount_Adapter_Visual-1","Reference"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Comments","CommentsFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Equations","EqnFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Favorites","FavoriteFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","History","HistoryFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Selection Sets","SelectionSetFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Sensors","SensorFolder"
"02_Robot_Mount/B601_Mount_Module_Visual.SLDASM","robot_mount_module","Simulation","AEMSimFeature"
