phase,maneuver,controller,t_s,base_dev_angle_deg,base_rate_norm_dps,wheel_h_x_Nms,wheel_h_y_Nms,wheel_h_z_Nms,momentum_residual
A,M2_limit_compliant,A2_arm_wheel_coordination,5.300000000000001,0.0,7.888935864090811e-17,2.3815673685277026e-05,-0.041721128846206754,1.6649658394759196e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,5.4,0.0,4.325587543085472e-16,2.317724586350421e-05,-0.04058304903600868,1.569119892046471e-05,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,5.5,0.0,4.705147894123768e-16,2.245727529704081e-05,-0.03930912667450235,1.4736571935041008e-05,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,5.6000000000000005,0.0,2.346160966857617e-16,2.1660294831562897e-05,-0.0379061888220296,1.3790309471816348e-05,1.3234889800848443e-23
A,M2_limit_compliant,A2_arm_wheel_coordination,5.7,0.0,1.950111018956966e-16,2.0791501950343288e-05,-0.03638223718633524,1.28565236272317e-05,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,5.800000000000001,0.0,3.891757498740698e-17,1.985672436787641e-05,-0.034746417232942015,1.1938896639978978e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,5.9,0.0,3.8822457066685453e-16,1.8862383533118906e-05,-0.03300898016000524,1.1040681984468885e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,6.0,0.0,2.324506251696427e-16,1.7815456847252846e-05,-0.03118123851621189,1.0164716473835472e-05,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,6.1000000000000005,0.0,1.1600362730118893e-16,1.6723439317340846e-05,-0.029275516251485886,9.313443154399987e-06,1.3877787807814457e-17
A,M2_limit_compliant,A2_arm_wheel_coordination,6.2,0.0,3.4740272712604393e-16,1.559430526888217e-05,-0.027305093989280133,8.488944561589268e-06,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,6.300000000000001,0.0,1.9269348703607676e-16,1.4436470633465558e-05,-0.025284150301552104,7.692985698463727e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,6.4,0.0,2.1165497718760466e-16,1.3258756219360217e-05,-0.023227699759237493,6.927065893459814e-06,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,6.5,0.0,3.843257034320899e-17,1.2070352270307034e-05,-0.02115152852868659,6.192478494447637e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,6.6000000000000005,0.0,5.7582079461913e-17,1.0880784528344196e-05,-0.01907212829478632,5.490377162109671e-06,1.734723475976807e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,6.7,0.0,7.669642014183116e-17,9.69988194748236e-06,-0.017006629321000548,4.821847337111355e-06,6.938893903907228e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,6.800000000000001,0.0,7.662708839214605e-17,8.537746163293643e-06,-0.014972733511545227,4.187981272530776e-06,3.308722450212111e-24
A,M2_limit_compliant,A2_arm_wheel_coordination,6.9,0.0,6.902787156624838e-20,7.404722815143109e-06,-0.012988648427023757,3.589954845509121e-06,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,7.0,0.0,1.8172452362251157e-16,6.311374848040641e-06,-0.011073023326745986,3.0291041900413306e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,7.1000000000000005,0.0,1.911880326338866e-17,5.268457993776904e-06,-0.009244888472144245,2.507000026287741e-06,3.469446951953614e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,7.2,0.0,9.554678906281871e-18,4.286898748372071e-06,-0.0075235991281577186,2.025517400786212e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,7.300000000000001,0.0,7.163382542900897e-17,3.377775325123643e-06,-0.005928785943387412,1.586898396406862e-06,1.734723475976807e-18
A,M2_limit_compliant,A2_arm_wheel_coordination,7.4,0.0,4.296816566998313e-17,2.5523022676309192e-06,-0.004480313673384182,1.1938052204257772e-06,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,7.5,0.0,9.546554481249708e-18,1.8218196502979055e-06,-0.003198250530538138,8.493609326946464e-07,8.673617379884035e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,7.6000000000000005,0.0,7.159025093943242e-18,1.1977880670908322e-06,-0.0021028507919486038,5.571749314877598e-07,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,7.7,0.0,2.3862354719106766e-18,6.917909014611124e-07,-0.0012145536640643688,3.213501686934493e-07,4.336808689942018e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,7.800000000000001,0.0,5.9649196696148216e-18,3.155456661174267e-07,-0.0005540017773463671,1.464689129372807e-07,2.168404344971009e-19
A,M2_limit_compliant,A2_arm_wheel_coordination,7.9,0.0,1.6403276687275952e-18,8.092648128915261e-08,-0.0001420830502127003,3.755371070446022e-08,5.421010862427522e-20
A,M2_limit_compliant,A2_arm_wheel_coordination,8.0,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.1,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.200000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.3,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.4,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.5,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.6,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.700000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.8,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,8.9,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.0,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.1,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.200000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.3,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.4,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.5,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.600000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.700000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.8,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,9.9,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.0,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.100000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.200000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.3,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.4,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.5,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.600000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.700000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.8,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,10.9,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.0,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.100000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.200000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.3,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.4,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.5,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.600000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.700000000000001,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.8,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,11.9,0.0,0.0,-0.0,0.0,-0.0,0.0
A,M2_limit_compliant,A2_arm_wheel_coordination,12.0,0.0,0.0,-0.0,0.0,-0.0,0.0
