instance_id,baseline_relation,responsibility_owner,source_container_label,container_is_dynamic_body,dynamic_link_id,rigid_group_id,rigid_group_mapping_status,dynamic_parent_joint,source_URDF_link_record_complete,whole_body_ownership_complete,source_frame,source_step_path,source_sha256,source_hash_verified,representation_role,is_ground_only,native_current_whole_plan_installed,mass_evidence_class,mass_kg,mass_scope,mass_source_pointer,COM_local_m,inertia_COM_local_kg_m2,inertia_expressed_in,inertia_reference_point,legacy_budget_mass_kg,legacy_budget_evidence_class,budget_is_additive_to_mass,owner_reference_mass_kg,owner_reference_additive_to_children,as_built_mass_kg,uncertainty_status
PV2_S2_C01_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C01_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/205/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C01_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C01_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C02_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C02_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/207/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C02_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C02_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C03_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C03_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/209/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C03_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C03_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C04_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C04_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/211/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C04_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C04_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C05_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C05_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/213/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C05_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C05_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C06_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C06_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/215/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C06_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C06_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV2_S2_C07_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C07_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/217/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV2_S2_C07_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV2_S2_C07_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C01_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C01_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/219/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C01_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C01_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C02_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C02_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/221/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C02_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C02_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C03_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C03_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/223/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C03_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C03_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C04_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C04_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/225/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C04_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C04_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C05_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C05_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/227/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C05_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C05_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C06_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C06_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/229/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C06_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C06_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
PV3_S1_C07_CIC,UNCHANGED_SOURCE_FROM_873,SOLAR_CIC_WHOLE_VENDOR_REFERENCE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C07_CIC,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\AZUR81442_CIC_GLASS_FOOTPRINT_LAYER.step,daa22285c76ad8a76264e1b74d49c0e08dd9a7688e4dcf950b7ca8b61afc4327,True,GLASS_FOOTPRINT_CIC_LAYER_PROXY,False,False,SOURCE_DIGITAL,0.0036,MANUFACTURER_AVERAGE_WHOLE_CIC_REFERENCE,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp10_mechatronic_closure_20260908\implementation\mechanical\PARAMETER_PACKET.json#instances/231/mass,,,,,,UNKNOWN,False,0.3024,False,,UNKNOWN_NOT_ZERO
PV3_S1_C07_BOND,UNCHANGED_SOURCE_FROM_873,SOLAR_PANEL_BONDLINE,SOLAR_WING,False,,,UNKNOWN_NOT_INFERRED_FROM_STATIC_GROUP,,False,False,STEP_LOCAL:PV3_S1_C07_BOND,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp09_interfaces_20260907_1525\system_completion\solar\generated_parts\CIC_BONDLINE_0_10MM.step,68126ff86bab8aa03c2b9e3211250d7cc1be0ebd31d0f090a3a0a045298db80d,True,BONDLINE_DESIGN_SOLID,False,False,UNKNOWN,,UNKNOWN_CURRENT_INSTANCE,,,,,,,UNKNOWN,False,,False,,UNKNOWN_NOT_ZERO
