case_id,target,tumble_dps,approach_mps,arm_speed,pose_err_deg,inertia_scale,reaction_aware,v0_result,v0_reason,v0_post_rate_dps,v2_result,v2_reason,v2_post_rate_dps,migration
C1387,target_debris_v0,3.0,0.01,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.068,FAIL->FAIL
C1388,target_debris_v0,3.0,0.01,1.5,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.387,FAIL,INERTIA_UNCERTAINTY_FAIL,3.068,FAIL->FAIL
C1389,target_debris_v0,3.0,0.01,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.063,FAIL->FAIL
C1390,target_debris_v0,3.0,0.01,1.5,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.984,FAIL,INERTIA_UNCERTAINTY_FAIL,3.063,FAIL->FAIL
C1391,target_debris_v0,3.0,0.01,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.058,FAIL->FAIL
C1392,target_debris_v0,3.0,0.01,1.5,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.58,FAIL,INERTIA_UNCERTAINTY_FAIL,3.058,FAIL->FAIL
C1393,target_debris_v0,3.0,0.01,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.068,FAIL->FAIL
C1394,target_debris_v0,3.0,0.01,1.5,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.387,FAIL,INERTIA_UNCERTAINTY_FAIL,3.068,FAIL->FAIL
C1395,target_debris_v0,3.0,0.01,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.063,FAIL->FAIL
C1396,target_debris_v0,3.0,0.01,1.5,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,2.984,FAIL,INERTIA_UNCERTAINTY_FAIL,3.063,FAIL->FAIL
C1397,target_debris_v0,3.0,0.01,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.058,FAIL->FAIL
C1398,target_debris_v0,3.0,0.01,1.5,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.58,FAIL,INERTIA_UNCERTAINTY_FAIL,3.058,FAIL->FAIL
C1399,target_debris_v0,3.0,0.01,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.068,FAIL->FAIL
C1400,target_debris_v0,3.0,0.01,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.068,FAIL->FAIL
C1401,target_debris_v0,3.0,0.01,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.063,FAIL->FAIL
C1402,target_debris_v0,3.0,0.01,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.063,FAIL->FAIL
C1403,target_debris_v0,3.0,0.01,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.058,FAIL->FAIL
C1404,target_debris_v0,3.0,0.01,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.058,FAIL->FAIL
C1405,target_debris_v0,3.0,0.02,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1406,target_debris_v0,3.0,0.02,0.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1407,target_debris_v0,3.0,0.02,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1408,target_debris_v0,3.0,0.02,0.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1409,target_debris_v0,3.0,0.02,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1410,target_debris_v0,3.0,0.02,0.5,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1411,target_debris_v0,3.0,0.02,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1412,target_debris_v0,3.0,0.02,0.5,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1413,target_debris_v0,3.0,0.02,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1414,target_debris_v0,3.0,0.02,0.5,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1415,target_debris_v0,3.0,0.02,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1416,target_debris_v0,3.0,0.02,0.5,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1417,target_debris_v0,3.0,0.02,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1418,target_debris_v0,3.0,0.02,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1419,target_debris_v0,3.0,0.02,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1420,target_debris_v0,3.0,0.02,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1421,target_debris_v0,3.0,0.02,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1422,target_debris_v0,3.0,0.02,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1423,target_debris_v0,3.0,0.02,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1424,target_debris_v0,3.0,0.02,1.0,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1425,target_debris_v0,3.0,0.02,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1426,target_debris_v0,3.0,0.02,1.0,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1427,target_debris_v0,3.0,0.02,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1428,target_debris_v0,3.0,0.02,1.0,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1429,target_debris_v0,3.0,0.02,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1430,target_debris_v0,3.0,0.02,1.0,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1431,target_debris_v0,3.0,0.02,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1432,target_debris_v0,3.0,0.02,1.0,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1433,target_debris_v0,3.0,0.02,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1434,target_debris_v0,3.0,0.02,1.0,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1435,target_debris_v0,3.0,0.02,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1436,target_debris_v0,3.0,0.02,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1437,target_debris_v0,3.0,0.02,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1438,target_debris_v0,3.0,0.02,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1439,target_debris_v0,3.0,0.02,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1440,target_debris_v0,3.0,0.02,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1441,target_debris_v0,3.0,0.02,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1442,target_debris_v0,3.0,0.02,1.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1443,target_debris_v0,3.0,0.02,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1444,target_debris_v0,3.0,0.02,1.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1445,target_debris_v0,3.0,0.02,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1446,target_debris_v0,3.0,0.02,1.5,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1447,target_debris_v0,3.0,0.02,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,2.387,FAIL,BASE_REACTION_FAIL,3.067,FAIL->FAIL
C1448,target_debris_v0,3.0,0.02,1.5,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,2.387,FAIL,APPROACH_SPEED_FAIL,3.067,FAIL->FAIL
C1449,target_debris_v0,3.0,0.02,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,2.984,FAIL,BASE_REACTION_FAIL,3.061,FAIL->FAIL
C1450,target_debris_v0,3.0,0.02,1.5,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,2.984,FAIL,APPROACH_SPEED_FAIL,3.061,FAIL->FAIL
C1451,target_debris_v0,3.0,0.02,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,3.58,FAIL,BASE_REACTION_FAIL,3.055,FAIL->FAIL
C1452,target_debris_v0,3.0,0.02,1.5,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,3.58,FAIL,APPROACH_SPEED_FAIL,3.055,FAIL->FAIL
C1453,target_debris_v0,3.0,0.02,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1454,target_debris_v0,3.0,0.02,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,2.387,FAIL,POSE_UNCERTAINTY_FAIL,3.067,FAIL->FAIL
C1455,target_debris_v0,3.0,0.02,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1456,target_debris_v0,3.0,0.02,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,2.984,FAIL,POSE_UNCERTAINTY_FAIL,3.061,FAIL->FAIL
C1457,target_debris_v0,3.0,0.02,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1458,target_debris_v0,3.0,0.02,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,3.58,FAIL,POSE_UNCERTAINTY_FAIL,3.055,FAIL->FAIL
C1459,target_debris_v0,5.0,0.005,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1460,target_debris_v0,5.0,0.005,0.5,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1461,target_debris_v0,5.0,0.005,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1462,target_debris_v0,5.0,0.005,0.5,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1463,target_debris_v0,5.0,0.005,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1464,target_debris_v0,5.0,0.005,0.5,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1465,target_debris_v0,5.0,0.005,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1466,target_debris_v0,5.0,0.005,0.5,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1467,target_debris_v0,5.0,0.005,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1468,target_debris_v0,5.0,0.005,0.5,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1469,target_debris_v0,5.0,0.005,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1470,target_debris_v0,5.0,0.005,0.5,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1471,target_debris_v0,5.0,0.005,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1472,target_debris_v0,5.0,0.005,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1473,target_debris_v0,5.0,0.005,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1474,target_debris_v0,5.0,0.005,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1475,target_debris_v0,5.0,0.005,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1476,target_debris_v0,5.0,0.005,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1477,target_debris_v0,5.0,0.005,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1478,target_debris_v0,5.0,0.005,1.0,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1479,target_debris_v0,5.0,0.005,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1480,target_debris_v0,5.0,0.005,1.0,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1481,target_debris_v0,5.0,0.005,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1482,target_debris_v0,5.0,0.005,1.0,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1483,target_debris_v0,5.0,0.005,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1484,target_debris_v0,5.0,0.005,1.0,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1485,target_debris_v0,5.0,0.005,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1486,target_debris_v0,5.0,0.005,1.0,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1487,target_debris_v0,5.0,0.005,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1488,target_debris_v0,5.0,0.005,1.0,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1489,target_debris_v0,5.0,0.005,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1490,target_debris_v0,5.0,0.005,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1491,target_debris_v0,5.0,0.005,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1492,target_debris_v0,5.0,0.005,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1493,target_debris_v0,5.0,0.005,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1494,target_debris_v0,5.0,0.005,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1495,target_debris_v0,5.0,0.005,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1496,target_debris_v0,5.0,0.005,1.5,1.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1497,target_debris_v0,5.0,0.005,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1498,target_debris_v0,5.0,0.005,1.5,1.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1499,target_debris_v0,5.0,0.005,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1500,target_debris_v0,5.0,0.005,1.5,1.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1501,target_debris_v0,5.0,0.005,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.119,FAIL->FAIL
C1502,target_debris_v0,5.0,0.005,1.5,2.0,0.8,1,FAIL,INERTIA_UNCERTAINTY_FAIL,3.978,FAIL,INERTIA_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1503,target_debris_v0,5.0,0.005,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.111,FAIL->FAIL
C1504,target_debris_v0,5.0,0.005,1.5,2.0,1.0,1,FAIL,INERTIA_UNCERTAINTY_FAIL,4.973,FAIL,INERTIA_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1505,target_debris_v0,5.0,0.005,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.103,FAIL->FAIL
C1506,target_debris_v0,5.0,0.005,1.5,2.0,1.2,1,FAIL,INERTIA_UNCERTAINTY_FAIL,5.967,FAIL,INERTIA_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1507,target_debris_v0,5.0,0.005,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1508,target_debris_v0,5.0,0.005,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.119,FAIL->FAIL
C1509,target_debris_v0,5.0,0.005,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1510,target_debris_v0,5.0,0.005,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.111,FAIL->FAIL
C1511,target_debris_v0,5.0,0.005,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1512,target_debris_v0,5.0,0.005,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.103,FAIL->FAIL
C1513,target_debris_v0,5.0,0.01,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.116,FAIL->FAIL
C1514,target_debris_v0,5.0,0.01,0.5,1.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,3.978,FAIL,APPROACH_SPEED_FAIL,5.116,FAIL->FAIL
C1515,target_debris_v0,5.0,0.01,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.108,FAIL->FAIL
C1516,target_debris_v0,5.0,0.01,0.5,1.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,4.973,FAIL,APPROACH_SPEED_FAIL,5.108,FAIL->FAIL
C1517,target_debris_v0,5.0,0.01,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.101,FAIL->FAIL
C1518,target_debris_v0,5.0,0.01,0.5,1.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,5.967,FAIL,APPROACH_SPEED_FAIL,5.101,FAIL->FAIL
C1519,target_debris_v0,5.0,0.01,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,3.978,FAIL,BASE_REACTION_FAIL,5.116,FAIL->FAIL
C1520,target_debris_v0,5.0,0.01,0.5,2.0,0.8,1,FAIL,APPROACH_SPEED_FAIL,3.978,FAIL,APPROACH_SPEED_FAIL,5.116,FAIL->FAIL
C1521,target_debris_v0,5.0,0.01,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,4.973,FAIL,BASE_REACTION_FAIL,5.108,FAIL->FAIL
C1522,target_debris_v0,5.0,0.01,0.5,2.0,1.0,1,FAIL,APPROACH_SPEED_FAIL,4.973,FAIL,APPROACH_SPEED_FAIL,5.108,FAIL->FAIL
C1523,target_debris_v0,5.0,0.01,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,5.967,FAIL,BASE_REACTION_FAIL,5.101,FAIL->FAIL
C1524,target_debris_v0,5.0,0.01,0.5,2.0,1.2,1,FAIL,APPROACH_SPEED_FAIL,5.967,FAIL,APPROACH_SPEED_FAIL,5.101,FAIL->FAIL
C1525,target_debris_v0,5.0,0.01,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.116,FAIL->FAIL
C1526,target_debris_v0,5.0,0.01,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,3.978,FAIL,POSE_UNCERTAINTY_FAIL,5.116,FAIL->FAIL
C1527,target_debris_v0,5.0,0.01,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.108,FAIL->FAIL
C1528,target_debris_v0,5.0,0.01,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,4.973,FAIL,POSE_UNCERTAINTY_FAIL,5.108,FAIL->FAIL
C1529,target_debris_v0,5.0,0.01,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.101,FAIL->FAIL
C1530,target_debris_v0,5.0,0.01,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,5.967,FAIL,POSE_UNCERTAINTY_FAIL,5.101,FAIL->FAIL
