id,responsibility_owner,source_parent_assembly,representation_role,physical_mass_applicable,mass_accounting_basis,candidate_material_mass_kg,legacy_planning_budget_kg,as_built_mass_kg,volume_mm3,density_kg_mm3,volume_source,density_source,note
wing_edge_frame_1_1_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.006739247359875975,,,2496.0175406948056,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=6aa2f97b29c57a74b50c870eb51984de2284eb0fe0b811c268820e1ea41feed2,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_1_-1/density_kg_mm3,
wing_edge_frame_1_1_1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.006739247320095947,,,2496.0175259614616,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=e03ed0edc92caafb08015d337609ddf749fe899377c78e9475f936ae873247af,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_1_1/density_kg_mm3,
wing_edge_frame_1_2_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.007300851979201527,,,2704.019251556121,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=49740f3e6ec7c33abf17f36a3376b44d59e99a22b373acdca22838079a911185,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_2_-1/density_kg_mm3,
wing_edge_frame_1_2_1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.007300851843285212,,,2704.0192012167454,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=54d194a82112f6046edf6bbdae16938a33227b15476caf8d34f06f8bfca63056,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_2_1/density_kg_mm3,
wing_edge_frame_1_3_-1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.005868664009382693,,,2173.5792627343308,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=48d32c6599544476fb3260d9fccc482510294c95fcbc63a6a4e76ed615db7fe3,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_3_-1/density_kg_mm3,
wing_edge_frame_1_3_1,SOLAR_CURRENT_FRAMES_AND_HINGES,SOLAR_WING,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.005868663909700419,,,2173.57922581497,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=91e32bab9594959a67daa8cb84d6047955478c3a2a70e0098151c0863c2d4687,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=wing_edge_frame_1_3_1/density_kg_mm3,
wing_release_budget_1,SOLAR_RELEASE_KITS,SOLAR_WING,FUNCTIONAL_ENVELOPE,True,PLANNING_BUDGET_ONLY_NOT_MASS_MEASUREMENT,,0.08,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
wing_harness_budget_1,SOLAR_WIRING_KITS,SOLAR_WING,FUNCTIONAL_ENVELOPE,True,PLANNING_BUDGET_ONLY_NOT_MASS_MEASUREMENT,,0.05,,,,,,"Envelope geometric volume is not material. Except the launch keep-out, represented module/connector/actuator/harness still requires physical mass at its responsibility owner."
R07_upper_cap_20_-1,R07_ROOT_METAL_CAPS,R07_ROOT_CONNECTIONS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.002561150132497458,,,948.5741231472067,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=6cc40a74d4ca36ef5079caebf7119e601944e1fe7a8cf08d493d7c19354ac013,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=R07_upper_cap_20_-1/density_kg_mm3,
R07_upper_cap_20_1,R07_ROOT_METAL_CAPS,R07_ROOT_CONNECTIONS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.0025611501324974578,,,948.5741231472066,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=ead7288e80c723c64de447d123c6f18b26887a2c43c4a0b49faa53c9c2c33e86,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=R07_upper_cap_20_1/density_kg_mm3,
R07_upper_cap_160_-1,R07_ROOT_METAL_CAPS,R07_ROOT_CONNECTIONS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.00256115013249746,,,948.5741231472074,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=565c5a74faa6c9c863abdb9463f87133148ba26f06ae0c9a7c56bd9596d69f86,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=R07_upper_cap_160_-1/density_kg_mm3,
R07_upper_cap_160_1,R07_ROOT_METAL_CAPS,R07_ROOT_CONNECTIONS,PHYSICAL_GEOMETRY,True,SOURCE_BOUND_CANDIDATE_MATERIAL,0.00256115013249746,,,948.5741231472074,2.7e-06,F:\China Graduate Future Flight Vehicle Innovation Competition\20_engineering\WP05_SW_20260907\results\PARTS_SOURCE_MANIFEST.json#/parts/sha256=c8bc3d8e468146a2091dd3eccf48b17b513eadfba5463e6b61c2aba2395278e3,F:\China Graduate Future Flight Vehicle Innovation Competition\01_project\competition\SERVICE_ROBOT_MECHANICAL_CONSOLIDATION_20260905\runs\wp04_robot_assembly_20260906_175153\candidate\results\service_instances.json#/instances/id=R07_upper_cap_160_1/density_kg_mm3,
R07_RAIL_-1_-1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_-1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_-1_1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_-1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_15_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_15_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_15_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_15_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_15_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_-164_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_-164_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_-164_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_RAIL_1_1_-164_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_-1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_0_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_-1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_INNER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_INNER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_INNER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_INNER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_OUTER_screw,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_OUTER_washer_head,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_OUTER_washer_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_OUTER_nut,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_HOLD_1_1_OUTER_sleeve,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_rear_axial_washer_-1_-1,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
R07_rear_axial_washer_-1_1,R07_ROOT_AND_RETENTION_FASTENER_KIT,R07_ROOT_CONNECTIONS,SIMPLIFIED_PROXY,True,UNRESOLVED_PHYSICAL_MASS,,,,,,,,
